type,cause,year,month,dead
mcd,"D69.6: Thrombocytopenia, unspecified",2022,10,689
mcd,"D69.6: Thrombocytopenia, unspecified",2022,11,712
mcd,"D69.6: Thrombocytopenia, unspecified",2022,12,779
mcd,"D69.6: Thrombocytopenia, unspecified",2023,1,807
mcd,"D69.6: Thrombocytopenia, unspecified",2023,2,672
mcd,"D69.6: Thrombocytopenia, unspecified",2023,3,753
mcd,"D69.6: Thrombocytopenia, unspecified",2023,4,755
mcd,"D69.6: Thrombocytopenia, unspecified",2023,5,711
mcd,"D69.6: Thrombocytopenia, unspecified",2023,6,693
mcd,"D69.6: Thrombocytopenia, unspecified",2023,7,694
mcd,"D69.6: Thrombocytopenia, unspecified",2023,8,687
mcd,"D69.6: Thrombocytopenia, unspecified",2023,9,713
mcd,"D69.6: Thrombocytopenia, unspecified",2023,10,731
mcd,"D69.6: Thrombocytopenia, unspecified",2023,11,740
mcd,"D69.6: Thrombocytopenia, unspecified",2023,12,805
mcd,"D69.6: Thrombocytopenia, unspecified",2024,1,847
mcd,"D69.6: Thrombocytopenia, unspecified",2024,2,773
mcd,"D69.6: Thrombocytopenia, unspecified",2024,3,792
mcd,"D69.6: Thrombocytopenia, unspecified",2024,4,683
mcd,"D69.6: Thrombocytopenia, unspecified",2024,5,729
mcd,"D69.6: Thrombocytopenia, unspecified",2024,6,738
mcd,"D69.6: Thrombocytopenia, unspecified",2024,7,720
mcd,"D69.6: Thrombocytopenia, unspecified",2024,8,731
mcd,"D69.6: Thrombocytopenia, unspecified",2024,9,686
mcd,"D69.6: Thrombocytopenia, unspecified",2024,10,750
mcd,"D69.6: Thrombocytopenia, unspecified",2024,11,253
and,"D68.9: Coagulation defect, unspecified",2020,4,80
and,"D68.9: Coagulation defect, unspecified",2020,5,81
and,"D68.9: Coagulation defect, unspecified",2020,6,54
and,"D68.9: Coagulation defect, unspecified",2020,7,106
and,"D68.9: Coagulation defect, unspecified",2020,8,95
and,"D68.9: Coagulation defect, unspecified",2020,9,64
and,"D68.9: Coagulation defect, unspecified",2020,10,60
and,"D68.9: Coagulation defect, unspecified",2020,11,142
and,"D68.9: Coagulation defect, unspecified",2020,12,286
and,"D68.9: Coagulation defect, unspecified",2021,1,265
and,"D68.9: Coagulation defect, unspecified",2021,2,142
and,"D68.9: Coagulation defect, unspecified",2021,3,76
and,"D68.9: Coagulation defect, unspecified",2021,4,81
and,"D68.9: Coagulation defect, unspecified",2021,5,61
and,"D68.9: Coagulation defect, unspecified",2021,6,27
and,"D68.9: Coagulation defect, unspecified",2021,7,37
and,"D68.9: Coagulation defect, unspecified",2021,8,129
and,"D68.9: Coagulation defect, unspecified",2021,9,195
and,"D68.9: Coagulation defect, unspecified",2021,10,132
and,"D68.9: Coagulation defect, unspecified",2021,11,94
and,"D68.9: Coagulation defect, unspecified",2021,12,120
and,"D68.9: Coagulation defect, unspecified",2022,1,246
and,"D68.9: Coagulation defect, unspecified",2022,2,161
and,"D68.9: Coagulation defect, unspecified",2022,3,48
and,"D68.9: Coagulation defect, unspecified",2022,4,20
and,"D68.9: Coagulation defect, unspecified",2022,5,19
and,"D68.9: Coagulation defect, unspecified",2022,6,29
and,"D68.9: Coagulation defect, unspecified",2022,7,38
and,"D68.9: Coagulation defect, unspecified",2022,8,32
and,"D68.9: Coagulation defect, unspecified",2022,9,22
and,"D68.9: Coagulation defect, unspecified",2022,10,23
and,"D68.9: Coagulation defect, unspecified",2022,11,27
and,"D68.9: Coagulation defect, unspecified",2022,12,34
and,"D68.9: Coagulation defect, unspecified",2023,1,48
and,"D68.9: Coagulation defect, unspecified",2023,2,21
and,"D68.9: Coagulation defect, unspecified",2023,3,17
and,"D68.9: Coagulation defect, unspecified",2023,9,15
and,"D68.9: Coagulation defect, unspecified",2023,10,14
and,"D68.9: Coagulation defect, unspecified",2023,11,17
and,"D68.9: Coagulation defect, unspecified",2023,12,23
and,"D68.9: Coagulation defect, unspecified",2024,1,24
and,"D68.9: Coagulation defect, unspecified",2024,2,21
and,"D68.9: Coagulation defect, unspecified",2024,7,13
and,"D68.9: Coagulation defect, unspecified",2024,9,12
and,D69.3: Idiopathic thrombocytopenic purpura,2020,11,15
and,D69.3: Idiopathic thrombocytopenic purpura,2020,12,16
and,D69.3: Idiopathic thrombocytopenic purpura,2021,1,24
and,D69.3: Idiopathic thrombocytopenic purpura,2021,9,11
and,D69.3: Idiopathic thrombocytopenic purpura,2021,11,12
and,D69.3: Idiopathic thrombocytopenic purpura,2022,1,21
and,D69.3: Idiopathic thrombocytopenic purpura,2022,2,15
and,D69.5: Secondary thrombocytopenia,2020,8,15
and,D69.5: Secondary thrombocytopenia,2020,9,12
and,D69.5: Secondary thrombocytopenia,2020,10,11
and,D69.5: Secondary thrombocytopenia,2020,11,17
and,D69.5: Secondary thrombocytopenia,2020,12,25
and,D69.5: Secondary thrombocytopenia,2021,1,21
and,D69.5: Secondary thrombocytopenia,2021,2,18
and,D69.5: Secondary thrombocytopenia,2021,8,20
and,D69.5: Secondary thrombocytopenia,2021,9,17
and,D69.5: Secondary thrombocytopenia,2021,10,22
and,D69.5: Secondary thrombocytopenia,2021,11,14
and,D69.5: Secondary thrombocytopenia,2021,12,13
and,D69.5: Secondary thrombocytopenia,2022,1,56
and,D69.5: Secondary thrombocytopenia,2022,2,33
and,D69.5: Secondary thrombocytopenia,2022,3,13
and,D69.5: Secondary thrombocytopenia,2022,7,12
and,D69.5: Secondary thrombocytopenia,2022,8,17
and,D69.5: Secondary thrombocytopenia,2022,11,11
and,D69.5: Secondary thrombocytopenia,2023,12,12
and,"D69.6: Thrombocytopenia, unspecified",2020,3,11
and,"D69.6: Thrombocytopenia, unspecified",2020,4,104
and,"D69.6: Thrombocytopenia, unspecified",2020,5,99
and,"D69.6: Thrombocytopenia, unspecified",2020,6,50
and,"D69.6: Thrombocytopenia, unspecified",2020,7,115
and,"D69.6: Thrombocytopenia, unspecified",2020,8,104
and,"D69.6: Thrombocytopenia, unspecified",2020,9,80
and,"D69.6: Thrombocytopenia, unspecified",2020,10,83
and,"D69.6: Thrombocytopenia, unspecified",2020,11,172
and,"D69.6: Thrombocytopenia, unspecified",2020,12,317
and,"D69.6: Thrombocytopenia, unspecified",2021,1,430
and,"D69.6: Thrombocytopenia, unspecified",2021,2,241
and,"D69.6: Thrombocytopenia, unspecified",2021,3,126
and,"D69.6: Thrombocytopenia, unspecified",2021,4,81
and,"D69.6: Thrombocytopenia, unspecified",2021,5,91
and,"D69.6: Thrombocytopenia, unspecified",2021,6,44
and,"D69.6: Thrombocytopenia, unspecified",2021,7,47
and,"D69.6: Thrombocytopenia, unspecified",2021,8,223
and,"D69.6: Thrombocytopenia, unspecified",2021,9,321
and,"D69.6: Thrombocytopenia, unspecified",2021,10,194
and,"D69.6: Thrombocytopenia, unspecified",2021,11,154
and,"D69.6: Thrombocytopenia, unspecified",2021,12,191
and,"D69.6: Thrombocytopenia, unspecified",2022,1,364
and,"D69.6: Thrombocytopenia, unspecified",2022,2,286
and,"D69.6: Thrombocytopenia, unspecified",2022,3,92
and,"D69.6: Thrombocytopenia, unspecified",2022,4,23
and,"D69.6: Thrombocytopenia, unspecified",2022,5,29
and,"D69.6: Thrombocytopenia, unspecified",2022,6,46
and,"D69.6: Thrombocytopenia, unspecified",2022,7,44
and,"D69.6: Thrombocytopenia, unspecified",2022,8,65
and,"D69.6: Thrombocytopenia, unspecified",2022,9,58
and,"D69.6: Thrombocytopenia, unspecified",2022,10,39
and,"D69.6: Thrombocytopenia, unspecified",2022,11,39
and,"D69.6: Thrombocytopenia, unspecified",2022,12,59
and,"D69.6: Thrombocytopenia, unspecified",2023,1,67
and,"D69.6: Thrombocytopenia, unspecified",2023,2,38
and,"D69.6: Thrombocytopenia, unspecified",2023,3,21
and,"D69.6: Thrombocytopenia, unspecified",2023,4,26
and,"D69.6: Thrombocytopenia, unspecified",2023,5,16
and,"D69.6: Thrombocytopenia, unspecified",2023,6,13
and,"D69.6: Thrombocytopenia, unspecified",2023,7,11
and,"D69.6: Thrombocytopenia, unspecified",2023,8,11
and,"D69.6: Thrombocytopenia, unspecified",2023,9,21
and,"D69.6: Thrombocytopenia, unspecified",2023,10,29
and,"D69.6: Thrombocytopenia, unspecified",2023,11,29
and,"D69.6: Thrombocytopenia, unspecified",2023,12,34
and,"D69.6: Thrombocytopenia, unspecified",2024,1,44
and,"D69.6: Thrombocytopenia, unspecified",2024,2,37
and,"D69.6: Thrombocytopenia, unspecified",2024,3,15
and,"D69.6: Thrombocytopenia, unspecified",2024,4,10
and,"D69.6: Thrombocytopenia, unspecified",2024,7,13
and,"D69.6: Thrombocytopenia, unspecified",2024,8,28
and,"D69.6: Thrombocytopenia, unspecified",2024,9,27
and,"D69.6: Thrombocytopenia, unspecified",2024,10,13
ucd,"D68.9: Coagulation defect, unspecified",1999,1,76
ucd,"D68.9: Coagulation defect, unspecified",1999,2,65
ucd,"D68.9: Coagulation defect, unspecified",1999,3,91
ucd,"D68.9: Coagulation defect, unspecified",1999,4,67
ucd,"D68.9: Coagulation defect, unspecified",1999,5,66
ucd,"D68.9: Coagulation defect, unspecified",1999,6,70
ucd,"D68.9: Coagulation defect, unspecified",1999,7,67
ucd,"D68.9: Coagulation defect, unspecified",1999,8,60
ucd,"D68.9: Coagulation defect, unspecified",1999,9,55
ucd,"D68.9: Coagulation defect, unspecified",1999,10,68
ucd,"D68.9: Coagulation defect, unspecified",1999,11,60
ucd,"D68.9: Coagulation defect, unspecified",1999,12,73
ucd,"D68.9: Coagulation defect, unspecified",2000,1,77
ucd,"D68.9: Coagulation defect, unspecified",2000,2,58
ucd,"D68.9: Coagulation defect, unspecified",2000,3,69
ucd,"D68.9: Coagulation defect, unspecified",2000,4,66
ucd,"D68.9: Coagulation defect, unspecified",2000,5,67
ucd,"D68.9: Coagulation defect, unspecified",2000,6,78
ucd,"D68.9: Coagulation defect, unspecified",2000,7,63
ucd,"D68.9: Coagulation defect, unspecified",2000,8,73
ucd,"D68.9: Coagulation defect, unspecified",2000,9,75
ucd,"D68.9: Coagulation defect, unspecified",2000,10,63
ucd,"D68.9: Coagulation defect, unspecified",2000,11,67
ucd,"D68.9: Coagulation defect, unspecified",2000,12,87
ucd,"D68.9: Coagulation defect, unspecified",2001,1,80
ucd,"D68.9: Coagulation defect, unspecified",2001,2,69
ucd,"D68.9: Coagulation defect, unspecified",2001,3,78
ucd,"D68.9: Coagulation defect, unspecified",2001,4,78
ucd,"D68.9: Coagulation defect, unspecified",2001,5,75
ucd,"D68.9: Coagulation defect, unspecified",2001,6,55
ucd,"D68.9: Coagulation defect, unspecified",2001,7,66
ucd,"D68.9: Coagulation defect, unspecified",2001,8,69
ucd,"D68.9: Coagulation defect, unspecified",2001,9,61
ucd,"D68.9: Coagulation defect, unspecified",2001,10,80
ucd,"D68.9: Coagulation defect, unspecified",2001,11,83
ucd,"D68.9: Coagulation defect, unspecified",2001,12,87
ucd,"D68.9: Coagulation defect, unspecified",2002,1,77
ucd,"D68.9: Coagulation defect, unspecified",2002,2,76
ucd,"D68.9: Coagulation defect, unspecified",2002,3,81
ucd,"D68.9: Coagulation defect, unspecified",2002,4,83
ucd,"D68.9: Coagulation defect, unspecified",2002,5,80
ucd,"D68.9: Coagulation defect, unspecified",2002,6,77
ucd,"D68.9: Coagulation defect, unspecified",2002,7,73
ucd,"D68.9: Coagulation defect, unspecified",2002,8,76
ucd,"D68.9: Coagulation defect, unspecified",2002,9,66
ucd,"D68.9: Coagulation defect, unspecified",2002,10,74
ucd,"D68.9: Coagulation defect, unspecified",2002,11,74
ucd,"D68.9: Coagulation defect, unspecified",2002,12,106
ucd,"D68.9: Coagulation defect, unspecified",2003,1,100
ucd,"D68.9: Coagulation defect, unspecified",2003,2,68
ucd,"D68.9: Coagulation defect, unspecified",2003,3,74
ucd,"D68.9: Coagulation defect, unspecified",2003,4,75
ucd,"D68.9: Coagulation defect, unspecified",2003,5,77
ucd,"D68.9: Coagulation defect, unspecified",2003,6,82
ucd,"D68.9: Coagulation defect, unspecified",2003,7,61
ucd,"D68.9: Coagulation defect, unspecified",2003,8,84
ucd,"D68.9: Coagulation defect, unspecified",2003,9,81
ucd,"D68.9: Coagulation defect, unspecified",2003,10,65
ucd,"D68.9: Coagulation defect, unspecified",2003,11,64
ucd,"D68.9: Coagulation defect, unspecified",2003,12,82
ucd,"D68.9: Coagulation defect, unspecified",2004,1,101
ucd,"D68.9: Coagulation defect, unspecified",2004,2,64
ucd,"D68.9: Coagulation defect, unspecified",2004,3,74
ucd,"D68.9: Coagulation defect, unspecified",2004,4,90
ucd,"D68.9: Coagulation defect, unspecified",2004,5,80
ucd,"D68.9: Coagulation defect, unspecified",2004,6,72
ucd,"D68.9: Coagulation defect, unspecified",2004,7,74
ucd,"D68.9: Coagulation defect, unspecified",2004,8,69
ucd,"D68.9: Coagulation defect, unspecified",2004,9,63
ucd,"D68.9: Coagulation defect, unspecified",2004,10,90
ucd,"D68.9: Coagulation defect, unspecified",2004,11,89
ucd,"D68.9: Coagulation defect, unspecified",2004,12,86
ucd,"D68.9: Coagulation defect, unspecified",2005,1,80
ucd,"D68.9: Coagulation defect, unspecified",2005,2,79
ucd,"D68.9: Coagulation defect, unspecified",2005,3,91
ucd,"D68.9: Coagulation defect, unspecified",2005,4,78
ucd,"D68.9: Coagulation defect, unspecified",2005,5,94
ucd,"D68.9: Coagulation defect, unspecified",2005,6,90
ucd,"D68.9: Coagulation defect, unspecified",2005,7,90
ucd,"D68.9: Coagulation defect, unspecified",2005,8,65
ucd,"D68.9: Coagulation defect, unspecified",2005,9,77
ucd,"D68.9: Coagulation defect, unspecified",2005,10,72
ucd,"D68.9: Coagulation defect, unspecified",2005,11,90
ucd,"D68.9: Coagulation defect, unspecified",2005,12,87
ucd,"D68.9: Coagulation defect, unspecified",2006,1,89
ucd,"D68.9: Coagulation defect, unspecified",2006,2,72
ucd,"D68.9: Coagulation defect, unspecified",2006,3,103
ucd,"D68.9: Coagulation defect, unspecified",2006,4,90
ucd,"D68.9: Coagulation defect, unspecified",2006,5,71
ucd,"D68.9: Coagulation defect, unspecified",2006,6,60
ucd,"D68.9: Coagulation defect, unspecified",2006,7,93
ucd,"D68.9: Coagulation defect, unspecified",2006,8,62
ucd,"D68.9: Coagulation defect, unspecified",2006,9,82
ucd,"D68.9: Coagulation defect, unspecified",2006,10,91
ucd,"D68.9: Coagulation defect, unspecified",2006,11,65
ucd,"D68.9: Coagulation defect, unspecified",2006,12,85
ucd,"D68.9: Coagulation defect, unspecified",2007,1,85
ucd,"D68.9: Coagulation defect, unspecified",2007,2,84
ucd,"D68.9: Coagulation defect, unspecified",2007,3,88
ucd,"D68.9: Coagulation defect, unspecified",2007,4,77
ucd,"D68.9: Coagulation defect, unspecified",2007,5,86
ucd,"D68.9: Coagulation defect, unspecified",2007,6,87
ucd,"D68.9: Coagulation defect, unspecified",2007,7,85
ucd,"D68.9: Coagulation defect, unspecified",2007,8,82
ucd,"D68.9: Coagulation defect, unspecified",2007,9,75
ucd,"D68.9: Coagulation defect, unspecified",2007,10,77
ucd,"D68.9: Coagulation defect, unspecified",2007,11,77
ucd,"D68.9: Coagulation defect, unspecified",2007,12,67
ucd,"D68.9: Coagulation defect, unspecified",2008,1,89
ucd,"D68.9: Coagulation defect, unspecified",2008,2,75
ucd,"D68.9: Coagulation defect, unspecified",2008,3,88
ucd,"D68.9: Coagulation defect, unspecified",2008,4,100
ucd,"D68.9: Coagulation defect, unspecified",2008,5,72
ucd,"D68.9: Coagulation defect, unspecified",2008,6,85
ucd,"D68.9: Coagulation defect, unspecified",2008,7,75
ucd,"D68.9: Coagulation defect, unspecified",2008,8,84
ucd,"D68.9: Coagulation defect, unspecified",2008,9,87
ucd,"D68.9: Coagulation defect, unspecified",2008,10,103
ucd,"D68.9: Coagulation defect, unspecified",2008,11,75
ucd,"D68.9: Coagulation defect, unspecified",2008,12,85
ucd,"D68.9: Coagulation defect, unspecified",2009,1,100
ucd,"D68.9: Coagulation defect, unspecified",2009,2,75
ucd,"D68.9: Coagulation defect, unspecified",2009,3,115
ucd,"D68.9: Coagulation defect, unspecified",2009,4,85
ucd,"D68.9: Coagulation defect, unspecified",2009,5,75
ucd,"D68.9: Coagulation defect, unspecified",2009,6,80
ucd,"D68.9: Coagulation defect, unspecified",2009,7,90
ucd,"D68.9: Coagulation defect, unspecified",2009,8,71
ucd,"D68.9: Coagulation defect, unspecified",2009,9,73
ucd,"D68.9: Coagulation defect, unspecified",2009,10,90
ucd,"D68.9: Coagulation defect, unspecified",2009,11,103
ucd,"D68.9: Coagulation defect, unspecified",2009,12,101
ucd,"D68.9: Coagulation defect, unspecified",2010,1,95
ucd,"D68.9: Coagulation defect, unspecified",2010,2,85
ucd,"D68.9: Coagulation defect, unspecified",2010,3,86
ucd,"D68.9: Coagulation defect, unspecified",2010,4,78
ucd,"D68.9: Coagulation defect, unspecified",2010,5,103
ucd,"D68.9: Coagulation defect, unspecified",2010,6,94
ucd,"D68.9: Coagulation defect, unspecified",2010,7,92
ucd,"D68.9: Coagulation defect, unspecified",2010,8,88
ucd,"D68.9: Coagulation defect, unspecified",2010,9,86
ucd,"D68.9: Coagulation defect, unspecified",2010,10,84
ucd,"D68.9: Coagulation defect, unspecified",2010,11,104
ucd,"D68.9: Coagulation defect, unspecified",2010,12,100
ucd,"D68.9: Coagulation defect, unspecified",2011,1,101
ucd,"D68.9: Coagulation defect, unspecified",2011,2,103
ucd,"D68.9: Coagulation defect, unspecified",2011,3,106
ucd,"D68.9: Coagulation defect, unspecified",2011,4,75
ucd,"D68.9: Coagulation defect, unspecified",2011,5,99
ucd,"D68.9: Coagulation defect, unspecified",2011,6,84
ucd,"D68.9: Coagulation defect, unspecified",2011,7,104
ucd,"D68.9: Coagulation defect, unspecified",2011,8,82
ucd,"D68.9: Coagulation defect, unspecified",2011,9,75
ucd,"D68.9: Coagulation defect, unspecified",2011,10,91
ucd,"D68.9: Coagulation defect, unspecified",2011,11,97
ucd,"D68.9: Coagulation defect, unspecified",2011,12,92
ucd,"D68.9: Coagulation defect, unspecified",2012,1,103
ucd,"D68.9: Coagulation defect, unspecified",2012,2,106
ucd,"D68.9: Coagulation defect, unspecified",2012,3,101
ucd,"D68.9: Coagulation defect, unspecified",2012,4,98
ucd,"D68.9: Coagulation defect, unspecified",2012,5,79
ucd,"D68.9: Coagulation defect, unspecified",2012,6,91
ucd,"D68.9: Coagulation defect, unspecified",2012,7,95
ucd,"D68.9: Coagulation defect, unspecified",2012,8,89
ucd,"D68.9: Coagulation defect, unspecified",2012,9,94
ucd,"D68.9: Coagulation defect, unspecified",2012,10,116
ucd,"D68.9: Coagulation defect, unspecified",2012,11,104
ucd,"D68.9: Coagulation defect, unspecified",2012,12,99
ucd,"D68.9: Coagulation defect, unspecified",2013,1,98
ucd,"D68.9: Coagulation defect, unspecified",2013,2,101
ucd,"D68.9: Coagulation defect, unspecified",2013,3,98
ucd,"D68.9: Coagulation defect, unspecified",2013,4,102
ucd,"D68.9: Coagulation defect, unspecified",2013,5,96
ucd,"D68.9: Coagulation defect, unspecified",2013,6,86
ucd,"D68.9: Coagulation defect, unspecified",2013,7,90
ucd,"D68.9: Coagulation defect, unspecified",2013,8,91
ucd,"D68.9: Coagulation defect, unspecified",2013,9,95
ucd,"D68.9: Coagulation defect, unspecified",2013,10,94
ucd,"D68.9: Coagulation defect, unspecified",2013,11,78
ucd,"D68.9: Coagulation defect, unspecified",2013,12,91
ucd,"D68.9: Coagulation defect, unspecified",2014,1,112
ucd,"D68.9: Coagulation defect, unspecified",2014,2,96
ucd,"D68.9: Coagulation defect, unspecified",2014,3,102
ucd,"D68.9: Coagulation defect, unspecified",2014,4,91
ucd,"D68.9: Coagulation defect, unspecified",2014,5,114
ucd,"D68.9: Coagulation defect, unspecified",2014,6,101
ucd,"D68.9: Coagulation defect, unspecified",2014,7,104
ucd,"D68.9: Coagulation defect, unspecified",2014,8,76
ucd,"D68.9: Coagulation defect, unspecified",2014,9,89
ucd,"D68.9: Coagulation defect, unspecified",2014,10,107
ucd,"D68.9: Coagulation defect, unspecified",2014,11,108
ucd,"D68.9: Coagulation defect, unspecified",2014,12,107
ucd,"D68.9: Coagulation defect, unspecified",2015,1,110
ucd,"D68.9: Coagulation defect, unspecified",2015,2,82
ucd,"D68.9: Coagulation defect, unspecified",2015,3,99
ucd,"D68.9: Coagulation defect, unspecified",2015,4,79
ucd,"D68.9: Coagulation defect, unspecified",2015,5,96
ucd,"D68.9: Coagulation defect, unspecified",2015,6,94
ucd,"D68.9: Coagulation defect, unspecified",2015,7,65
ucd,"D68.9: Coagulation defect, unspecified",2015,8,90
ucd,"D68.9: Coagulation defect, unspecified",2015,9,96
ucd,"D68.9: Coagulation defect, unspecified",2015,10,85
ucd,"D68.9: Coagulation defect, unspecified",2015,11,82
ucd,"D68.9: Coagulation defect, unspecified",2015,12,93
ucd,"D68.9: Coagulation defect, unspecified",2016,1,93
ucd,"D68.9: Coagulation defect, unspecified",2016,2,83
ucd,"D68.9: Coagulation defect, unspecified",2016,3,98
ucd,"D68.9: Coagulation defect, unspecified",2016,4,91
ucd,"D68.9: Coagulation defect, unspecified",2016,5,67
ucd,"D68.9: Coagulation defect, unspecified",2016,6,81
ucd,"D68.9: Coagulation defect, unspecified",2016,7,82
ucd,"D68.9: Coagulation defect, unspecified",2016,8,82
ucd,"D68.9: Coagulation defect, unspecified",2016,9,76
ucd,"D68.9: Coagulation defect, unspecified",2016,10,74
ucd,"D68.9: Coagulation defect, unspecified",2016,11,79
ucd,"D68.9: Coagulation defect, unspecified",2016,12,101
ucd,"D68.9: Coagulation defect, unspecified",2017,1,96
ucd,"D68.9: Coagulation defect, unspecified",2017,2,87
ucd,"D68.9: Coagulation defect, unspecified",2017,3,95
ucd,"D68.9: Coagulation defect, unspecified",2017,4,71
ucd,"D68.9: Coagulation defect, unspecified",2017,5,93
ucd,"D68.9: Coagulation defect, unspecified",2017,6,83
ucd,"D68.9: Coagulation defect, unspecified",2017,7,80
ucd,"D68.9: Coagulation defect, unspecified",2017,8,78
ucd,"D68.9: Coagulation defect, unspecified",2017,9,75
ucd,"D68.9: Coagulation defect, unspecified",2017,10,81
ucd,"D68.9: Coagulation defect, unspecified",2017,11,74
ucd,"D68.9: Coagulation defect, unspecified",2017,12,72
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,1,32
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,2,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,3,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,4,32
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,5,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,6,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,7,31
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,8,33
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,9,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,10,33
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,11,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,1999,12,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,1,35
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,2,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,3,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,4,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,5,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,6,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,7,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,8,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,9,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,10,34
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,11,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2000,12,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,1,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,2,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,3,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,4,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,5,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,6,17
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,7,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,8,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,9,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,10,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,11,30
ucd,D69.3: Idiopathic thrombocytopenic purpura,2001,12,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,1,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,2,14
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,3,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,4,35
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,5,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,6,31
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,7,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,8,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,9,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,10,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,11,27
ucd,D69.3: Idiopathic thrombocytopenic purpura,2002,12,19
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,1,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,2,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,3,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,4,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,5,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,6,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,7,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,8,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,9,22
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,10,30
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,11,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2003,12,32
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,1,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,2,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,3,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,4,21
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,5,26
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,6,16
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,7,31
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,8,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,9,15
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,10,25
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,11,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2004,12,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,1,23
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,2,28
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,3,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,4,29
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,5,18
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,6,24
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,7,20
ucd,D69.3: Idiopathic thrombocytopenic purpura,2005,8,31
