발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2001,남녀전체,06. C23-C24,담낭 및 기타담도,55-59세,354,17.2
2001,남녀전체,06. C23-C24,담낭 및 기타담도,60-64세,540,29.3
2001,남녀전체,06. C23-C24,담낭 및 기타담도,65-69세,554,39.8
2001,남녀전체,06. C23-C24,담낭 및 기타담도,70-74세,526,56.7
2001,남녀전체,06. C23-C24,담낭 및 기타담도,75-79세,475,78.5
2001,남녀전체,06. C23-C24,담낭 및 기타담도,80-84세,286,88.0
2001,남녀전체,06. C23-C24,담낭 및 기타담도,85세이상,151,77.0
2001,남녀전체,06. C23-C24,담낭 및 기타담도,연령전체,3431,7.2
2001,남자,06. C23-C24,담낭 및 기타담도,00-04세,0,
2001,남자,06. C23-C24,담낭 및 기타담도,05-09세,0,
2001,남자,06. C23-C24,담낭 및 기타담도,10-14세,0,
2001,남자,06. C23-C24,담낭 및 기타담도,15-19세,0,
2001,남자,06. C23-C24,담낭 및 기타담도,20-24세,1,0.0
2001,남자,06. C23-C24,담낭 및 기타담도,25-29세,2,0.1
2001,남자,06. C23-C24,담낭 및 기타담도,30-34세,7,0.3
2001,남자,06. C23-C24,담낭 및 기타담도,35-39세,26,1.2
2001,남자,06. C23-C24,담낭 및 기타담도,40-44세,45,2.1
2001,남자,06. C23-C24,담낭 및 기타담도,45-49세,70,4.4
2001,남자,06. C23-C24,담낭 및 기타담도,50-54세,144,12.0
2001,남자,06. C23-C24,담낭 및 기타담도,55-59세,201,20.1
2001,남자,06. C23-C24,담낭 및 기타담도,60-64세,294,34.3
2001,남자,06. C23-C24,담낭 및 기타담도,65-69세,319,53.8
2001,남자,06. C23-C24,담낭 및 기타담도,70-74세,248,71.8
2001,남자,06. C23-C24,담낭 및 기타담도,75-79세,188,89.0
2001,남자,06. C23-C24,담낭 및 기타담도,80-84세,115,112.8
2001,남자,06. C23-C24,담낭 및 기타담도,85세이상,51,111.2
2001,남자,06. C23-C24,담낭 및 기타담도,연령전체,1711,7.1
2001,여자,06. C23-C24,담낭 및 기타담도,00-04세,0,
2001,여자,06. C23-C24,담낭 및 기타담도,05-09세,0,
2001,여자,06. C23-C24,담낭 및 기타담도,10-14세,0,
2001,여자,06. C23-C24,담낭 및 기타담도,15-19세,0,
2001,여자,06. C23-C24,담낭 및 기타담도,20-24세,1,0.1
2001,여자,06. C23-C24,담낭 및 기타담도,25-29세,2,0.1
2001,여자,06. C23-C24,담낭 및 기타담도,30-34세,11,0.5
2001,여자,06. C23-C24,담낭 및 기타담도,35-39세,19,0.9
2001,여자,06. C23-C24,담낭 및 기타담도,40-44세,50,2.4
2001,여자,06. C23-C24,담낭 및 기타담도,45-49세,72,4.6
2001,여자,06. C23-C24,담낭 및 기타담도,50-54세,95,8.0
2001,여자,06. C23-C24,담낭 및 기타담도,55-59세,153,14.5
2001,여자,06. C23-C24,담낭 및 기타담도,60-64세,246,24.9
2001,여자,06. C23-C24,담낭 및 기타담도,65-69세,235,29.4
2001,여자,06. C23-C24,담낭 및 기타담도,70-74세,278,47.8
2001,여자,06. C23-C24,담낭 및 기타담도,75-79세,287,72.9
2001,여자,06. C23-C24,담낭 및 기타담도,80-84세,171,76.7
2001,여자,06. C23-C24,담낭 및 기타담도,85세이상,100,66.6
2001,여자,06. C23-C24,담낭 및 기타담도,연령전체,1720,7.2
2002,남녀전체,06. C23-C24,담낭 및 기타담도,00-04세,0,
2002,남녀전체,06. C23-C24,담낭 및 기타담도,05-09세,0,
2002,남녀전체,06. C23-C24,담낭 및 기타담도,10-14세,0,
2002,남녀전체,06. C23-C24,담낭 및 기타담도,15-19세,0,
2002,남녀전체,06. C23-C24,담낭 및 기타담도,20-24세,0,
2002,남녀전체,06. C23-C24,담낭 및 기타담도,25-29세,2,0.0
2002,남녀전체,06. C23-C24,담낭 및 기타담도,30-34세,15,0.3
2002,남녀전체,06. C23-C24,담낭 및 기타담도,35-39세,32,0.8
2002,남녀전체,06. C23-C24,담낭 및 기타담도,40-44세,94,2.1
2002,남녀전체,06. C23-C24,담낭 및 기타담도,45-49세,139,4.1
2002,남녀전체,06. C23-C24,담낭 및 기타담도,50-54세,218,8.8
2002,남녀전체,06. C23-C24,담낭 및 기타담도,55-59세,343,16.9
2002,남녀전체,06. C23-C24,담낭 및 기타담도,60-64세,540,27.8
2002,남녀전체,06. C23-C24,담낭 및 기타담도,65-69세,607,41.2
2002,남녀전체,06. C23-C24,담낭 및 기타담도,70-74세,619,63.5
2002,남녀전체,06. C23-C24,담낭 및 기타담도,75-79세,475,76.4
2002,남녀전체,06. C23-C24,담낭 및 기타담도,80-84세,295,85.2
2002,남녀전체,06. C23-C24,담낭 및 기타담도,85세이상,190,91.5
2002,남녀전체,06. C23-C24,담낭 및 기타담도,연령전체,3569,7.4
2002,남자,06. C23-C24,담낭 및 기타담도,00-04세,0,
2002,남자,06. C23-C24,담낭 및 기타담도,05-09세,0,
2002,남자,06. C23-C24,담낭 및 기타담도,10-14세,0,
2002,남자,06. C23-C24,담낭 및 기타담도,15-19세,0,
2002,남자,06. C23-C24,담낭 및 기타담도,20-24세,0,
2002,남자,06. C23-C24,담낭 및 기타담도,25-29세,1,0.0
2002,남자,06. C23-C24,담낭 및 기타담도,30-34세,6,0.3
2002,남자,06. C23-C24,담낭 및 기타담도,35-39세,17,0.8
2002,남자,06. C23-C24,담낭 및 기타담도,40-44세,47,2.1
2002,남자,06. C23-C24,담낭 및 기타담도,45-49세,74,4.3
2002,남자,06. C23-C24,담낭 및 기타담도,50-54세,132,10.6
2002,남자,06. C23-C24,담낭 및 기타담도,55-59세,200,20.2
2002,남자,06. C23-C24,담낭 및 기타담도,60-64세,303,33.3
2002,남자,06. C23-C24,담낭 및 기타담도,65-69세,323,50.7
2002,남자,06. C23-C24,담낭 및 기타담도,70-74세,281,76.6
2002,남자,06. C23-C24,담낭 및 기타담도,75-79세,198,91.6
2002,남자,06. C23-C24,담낭 및 기타담도,80-84세,123,112.5
2002,남자,06. C23-C24,담낭 및 기타담도,85세이상,54,109.6
2002,남자,06. C23-C24,담낭 및 기타담도,연령전체,1759,7.3
2002,여자,06. C23-C24,담낭 및 기타담도,00-04세,0,
2002,여자,06. C23-C24,담낭 및 기타담도,05-09세,0,
2002,여자,06. C23-C24,담낭 및 기타담도,10-14세,0,
2002,여자,06. C23-C24,담낭 및 기타담도,15-19세,0,
2002,여자,06. C23-C24,담낭 및 기타담도,20-24세,0,
2002,여자,06. C23-C24,담낭 및 기타담도,25-29세,1,0.0
2002,여자,06. C23-C24,담낭 및 기타담도,30-34세,9,0.4
2002,여자,06. C23-C24,담낭 및 기타담도,35-39세,15,0.7
2002,여자,06. C23-C24,담낭 및 기타담도,40-44세,47,2.2
2002,여자,06. C23-C24,담낭 및 기타담도,45-49세,65,3.9
2002,여자,06. C23-C24,담낭 및 기타담도,50-54세,86,7.0
2002,여자,06. C23-C24,담낭 및 기타담도,55-59세,143,13.7
2002,여자,06. C23-C24,담낭 및 기타담도,60-64세,237,22.9
2002,여자,06. C23-C24,담낭 및 기타담도,65-69세,284,34.0
2002,여자,06. C23-C24,담낭 및 기타담도,70-74세,338,55.5
2002,여자,06. C23-C24,담낭 및 기타담도,75-79세,277,68.3
2002,여자,06. C23-C24,담낭 및 기타담도,80-84세,172,72.6
2002,여자,06. C23-C24,담낭 및 기타담도,85세이상,136,85.9
2002,여자,06. C23-C24,담낭 및 기타담도,연령전체,1810,7.5
2003,남녀전체,06. C23-C24,담낭 및 기타담도,00-04세,0,
2003,남녀전체,06. C23-C24,담낭 및 기타담도,05-09세,0,
2003,남녀전체,06. C23-C24,담낭 및 기타담도,10-14세,0,
2003,남녀전체,06. C23-C24,담낭 및 기타담도,15-19세,1,0.0
2003,남녀전체,06. C23-C24,담낭 및 기타담도,20-24세,1,0.0
2003,남녀전체,06. C23-C24,담낭 및 기타담도,25-29세,8,0.2
2003,남녀전체,06. C23-C24,담낭 및 기타담도,30-34세,11,0.2
2003,남녀전체,06. C23-C24,담낭 및 기타담도,35-39세,43,1.0
2003,남녀전체,06. C23-C24,담낭 및 기타담도,40-44세,88,2.0
2003,남녀전체,06. C23-C24,담낭 및 기타담도,45-49세,145,4.1
