year,code,cause,dead
2023,I21.9,"Acute myocardial infarction, unspecified",1844
2023,I24.9,"Acute ischaemic heart disease, unspecified",102
2023,I25.0,"Atherosclerotic cardiovascular disease, so described",227
2023,I25.1,Atherosclerotic heart disease,3256
2023,I25.5,Ischaemic cardiomyopathy,575
2023,I25.8,Other forms of chronic ischaemic heart disease,57
2023,I25.9,"Chronic ischaemic heart disease, unspecified",110
2023,I26.0,Pulmonary embolism with mention of acute cor pulmonale,12
2023,I26.9,Pulmonary embolism without mention of acute cor pulmonale,305
2023,I27.2,Other secondary pulmonary hypertension,666
2023,I27.9,"Pulmonary heart disease, unspecified",32
2023,I31.3,Pericardial effusion (noninflammatory),66
2023,I31.9,"Disease of pericardium, unspecified",37
2023,I33.0,Acute and subacute infective endocarditis,164
2023,I34.0,Mitral (valve) insufficiency,209
2023,I35.0,Aortic (valve) stenosis,683
2023,I35.1,Aortic (valve) insufficiency,53
2023,I35.8,Other aortic valve disorders,52
2023,I35.9,"Aortic valve disorder, unspecified",90
2023,I38,"Endocarditis, valve unspecified",243
2023,I42.0,Dilated cardiomyopathy,105
2023,I42.2,Other hypertrophic cardiomyopathy,25
2023,I42.5,Other restrictive cardiomyopathy,20
2023,I42.6,Alcoholic cardiomyopathy,30
2023,I42.8,Other cardiomyopathies,27
2023,I42.9,"Cardiomyopathy, unspecified",829
2023,I44.2,"Atrioventricular block, complete",64
2023,I45.8,Other specified conduction disorders,117
2023,I47.1,Supraventricular tachycardia,22
2023,I47.2,Ventricular tachycardia,93
2023,I48,Atrial fibrillation and flutter,1524
2023,I49.0,Ventricular fibrillation and flutter,84
2023,I49.5,Sick sinus syndrome,22
2023,I49.9,"Cardiac arrhythmia, unspecified",75
2023,I50.0,Congestive heart failure,1809
2023,I50.1,Left ventricular failure,80
2023,I50.9,"Heart failure, unspecified",1410
2023,I51.3,"Intracardiac thrombosis, not elsewhere classified",29
2023,I51.5,Myocardial degeneration,14
2023,I51.6,"Cardiovascular disease, unspecified",58
2023,I51.7,Cardiomegaly,13
2023,I51.8,Other ill-defined heart diseases,52
2023,I51.9,"Heart disease, unspecified",64
2023,I60.9,"Subarachnoid haemorrhage, unspecified",85
2023,I61.0,"Intracerebral haemorrhage in hemisphere, subcortical",13
2023,I61.1,"Intracerebral haemorrhage in hemisphere, cortical",10
2023,I61.3,Intracerebral haemorrhage in brain stem,14
2023,I61.5,"Intracerebral haemorrhage, intraventricular",42
2023,I61.9,"Intracerebral haemorrhage, unspecified",157
2023,I62.0,Subdural haemorrhage (acute)(nontraumatic),89
2023,I62.9,"Intracranial haemorrhage (nontraumatic), unspecified",126
2023,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,58
2023,I63.4,Cerebral infarction due to embolism of cerebral arteries,126
2023,I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,10
2023,I63.9,"Cerebral infarction, unspecified",468
2023,I64,"Stroke, not specified as haemorrhage or infarction",1170
2023,I67.2,Cerebral atherosclerosis,62
2023,I67.4,Hypertensive encephalopathy,11
2023,I67.8,Other specified cerebrovascular diseases,52
2023,I67.9,"Cerebrovascular disease, unspecified",112
2023,I69.3,Sequelae of cerebral infarction,56
2023,I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction",291
2023,I69.8,Sequelae of other and unspecified cerebrovascular diseases,82
2023,I70.9,Generalized and unspecified atherosclerosis,22
2023,I71.0,Dissection of aorta [any part],165
2023,I71.2,"Thoracic aortic aneurysm, without mention of rupture",18
2023,I71.3,"Abdominal aortic aneurysm, ruptured",74
2023,I71.4,"Abdominal aortic aneurysm, without mention of rupture",63
2023,I71.8,"Aortic aneurysm of unspecified site, ruptured",20
2023,I71.9,"Aortic aneurysm of unspecified site, without mention of rupture",22
2023,I72.9,Aneurysm of unspecified site,14
2023,I73.9,"Peripheral vascular disease, unspecified",530
2023,I74.1,Embolism and thrombosis of other and unspecified parts of aorta,18
2023,I74.9,Embolism and thrombosis of unspecified artery,21
2023,I77.1,Stricture of artery,12
2023,I77.6,"Arteritis, unspecified",68
2023,I80.2,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,89
2023,I81,Portal vein thrombosis,28
2023,I82.9,Embolism and thrombosis of unspecified vein,10
2023,I89.0,"Lymphoedema, not elsewhere classified",13
2023,J10.0,"Influenza with pneumonia, influenza virus identified",154
2023,J10.1,"Influenza with other respiratory manifestations, influenza virus identified",112
2023,J11.0,"Influenza with pneumonia, virus not identified",83
2023,J11.1,"Influenza with other respiratory manifestations, virus not identified",39
2023,J12.1,Respiratory syncytial virus pneumonia,23
2023,J12.8,Other viral pneumonia,10
2023,J12.9,"Viral pneumonia, unspecified",17
2023,J13,Pneumonia due to Streptococcus pneumoniae,41
2023,J14,Pneumonia due to Haemophilus influenzae,17
2023,J15.0,Pneumonia due to Klebsiella pneumoniae,32
2023,J15.1,Pneumonia due to Pseudomonas,56
2023,J15.2,Pneumonia due to staphylococcus,89
2023,J15.4,Pneumonia due to other streptococci,38
2023,J15.6,Pneumonia due to other aerobic Gram-negative bacteria,12
2023,J15.9,"Bacterial pneumonia, unspecified",231
2023,J18.0,"Bronchopneumonia, unspecified",20
2023,J18.1,"Lobar pneumonia, unspecified",84
2023,J18.9,"Pneumonia, unspecified",2310
2023,J43.9,"Emphysema, unspecified",134
2023,J44.0,Chronic obstructive pulmonary disease with acute lower respiratory infection,989
2023,J44.1,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",397
2023,J44.8,Other specified chronic obstructive pulmonary disease,21
2023,J44.9,"Chronic obstructive pulmonary disease, unspecified",1208
2023,J45.9,"Asthma, unspecified",56
2023,J46,Status asthmaticus,15
2023,J47,Bronchiectasis,19
2023,J67.9,Hypersensitivity pneumonitis due to unspecified organic dust,17
2023,J69.0,Pneumonitis due to food and vomit,1383
2023,J80,Adult respiratory distress syndrome,227
2023,J81,Pulmonary oedema,18
2023,J82,"Pulmonary eosinophilia, not elsewhere classified",19
2023,J84.1,Other interstitial pulmonary diseases with fibrosis,243
2023,J84.9,"Interstitial pulmonary disease, unspecified",285
2023,J85.0,Gangrene and necrosis of lung,25
2023,J86.9,Pyothorax without fistula,54
2023,J90,"Pleural effusion, not elsewhere classified",105
2023,J93.9,"Pneumothorax, unspecified",49
2023,J94.2,Haemothorax,14
2023,J94.8,Other specified pleural conditions,11
2023,J96.1,Chronic respiratory failure,175
2023,J98.1,Pulmonary collapse,14
2023,J98.2,Interstitial emphysema,16
2023,J98.4,Other disorders of lung,88
2023,J98.5,"Diseases of mediastinum, not elsewhere classified",12
2023,J98.8,Other specified respiratory disorders,11
2023,J98.9,"Respiratory disorder, unspecified",13
2023,K20,Oesophagitis,14
2023,K21.9,Gastro-oesophageal reflux disease without oesophagitis,30
2023,K22.1,Ulcer of oesophagus,12
2023,K22.2,Oesophageal obstruction,13
2023,K22.3,Perforation of oesophagus,26
2023,K22.4,Dyskinesia of oesophagus,14
2023,K22.8,Other specified diseases of oesophagus,11
2023,K22.9,"Disease of oesophagus, unspecified",15
2023,K25.4,"Gastric ulcer, chronic or unspecified with haemorrhage",34
2023,K25.5,"Gastric ulcer, chronic or unspecified with perforation",42
2023,K25.9,"Gastric ulcer, unspecified as acute or chronic, without haemorrhage or perforation",14
2023,K26.4,"Duodenal ulcer, chronic or unspecified with haemorrhage",63
2023,K26.5,"Duodenal ulcer, chronic or unspecified with perforation",81
2023,K26.9,"Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation",28
2023,K27.4,"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",23
2023,K27.5,"Peptic ulcer, site unspecified, chronic or unspecified with perforation",16
2023,K31.1,Adult hypertrophic pyloric stenosis,12
2023,K31.8,Other specified diseases of stomach and duodenum,36
2023,K31.9,"Disease of stomach and duodenum, unspecified",11
2023,K35.8,"Acute appendicitis, other and unspecified",31
2023,K40.3,"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene",27
2023,K42.0,"Umbilical hernia with obstruction, without gangrene",11
2023,K43.0,"Ventral hernia with obstruction, without gangrene",35
2023,K44.0,"Diaphragmatic hernia with obstruction, without gangrene",10
2023,K44.9,Diaphragmatic hernia without obstruction or gangrene,28
2023,K46.0,"Unspecified abdominal hernia with obstruction, without gangrene",46
2023,K46.9,Unspecified abdominal hernia without obstruction or gangrene,10
2023,K50.9,"Crohn disease, unspecified",39
2023,K51.9,"Ulcerative colitis, unspecified",29
2023,K52.9,"Noninfective gastroenteritis and colitis, unspecified",25
2023,K55.0,Acute vascular disorders of intestine,161
2023,K55.1,Chronic vascular disorders of intestine,33
2023,K55.9,"Vascular disorder of intestine, unspecified",746
2023,K56.0,Paralytic ileus,12
2023,K56.2,Volvulus,52
2023,K56.4,Other impaction of intestine,13
2023,K56.5,Intestinal adhesions [bands] with obstruction,11
2023,K56.6,Other and unspecified intestinal obstruction,559
2023,K56.7,"Ileus, unspecified",59
2023,K57.2,Diverticular disease of large intestine with perforation and abscess,57
2023,K57.3,Diverticular disease of large intestine without perforation or abscess,12
2023,K57.8,"Diverticular disease of intestine, part unspecified, with perforation and abscess",139
2023,K57.9,"Diverticular disease of intestine, part unspecified, without perforation or abscess",109
2023,K59.0,Constipation,30
2023,K59.3,"Megacolon, not elsewhere classified",23
2023,K62.5,Haemorrhage of anus and rectum,16
2023,K62.8,Other specified diseases of anus and rectum,10
2023,K62.9,"Disease of anus and rectum, unspecified",21
2023,K63.1,Perforation of intestine (nontraumatic),273
2023,K63.8,Other specified diseases of intestine,30
2023,K63.9,"Disease of intestine, unspecified",33
2023,K65.0,Acute peritonitis,106
2023,K65.9,"Peritonitis, unspecified",68
2023,K66.1,Haemoperitoneum,42
2023,K66.8,Other specified disorders of peritoneum,44
2023,K70.0,Alcoholic fatty liver,34
2023,K70.1,Alcoholic hepatitis,322
2023,K70.3,Alcoholic cirrhosis of liver,2387
2023,K70.4,Alcoholic hepatic failure,254
2023,K70.9,"Alcoholic liver disease, unspecified",145
2023,K72.0,Acute and subacute hepatic failure,407
2023,K72.1,Chronic hepatic failure,16
2023,K72.9,"Hepatic failure, unspecified",205
2023,K74.3,Primary biliary cirrhosis,26
2023,K74.6,Other and unspecified cirrhosis of liver,2594
2023,K75.0,Abscess of liver,32
2023,K75.4,Autoimmune hepatitis,38
2023,K75.8,Other specified inflammatory liver diseases,51
2023,K75.9,"Inflammatory liver disease, unspecified",19
2023,K76.0,"Fatty (change of) liver, not elsewhere classified",423
2023,K76.1,Chronic passive congestion of liver,21
2023,K76.6,Portal hypertension,18
2023,K76.7,Hepatorenal syndrome,74
2023,K76.8,Other specified diseases of liver,81
2023,K76.9,"Liver disease, unspecified",204
2023,K80.0,Calculus of gallbladder with acute cholecystitis,20
2023,K80.1,Calculus of gallbladder with other cholecystitis,16
2023,K80.2,Calculus of gallbladder without cholecystitis,69
2023,K80.3,Calculus of bile duct with cholangitis,34
2023,K80.4,Calculus of bile duct with cholecystitis,12
2023,K80.5,Calculus of bile duct without cholangitis or cholecystitis,42
2023,K81.0,Acute cholecystitis,281
2023,K81.9,"Cholecystitis, unspecified",135
2023,K82.9,"Disease of gallbladder, unspecified",12
2023,K83.0,Cholangitis,190
2023,K83.1,Obstruction of bile duct,49
2023,K85.2,Alcohol-induced acute pancreatitis,73
2023,K85.9,"Acute pancreatitis, unspecified",421
2023,K86.1,Other chronic pancreatitis,13
2023,K86.8,Other specified diseases of pancreas,10
2023,K86.9,"Disease of pancreas, unspecified",55
2023,K90.2,"Blind loop syndrome, not elsewhere classified",10
2023,K92.0,Haematemesis,12
2023,K92.2,"Gastrointestinal haemorrhage, unspecified",562
2023,L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk",15
2023,L02.9,"Cutaneous abscess, furuncle and carbuncle, unspecified",15
2023,L03.1,Cellulitis of other parts of limb,186
2023,L03.3,Cellulitis of trunk,15
2023,L03.9,"Cellulitis, unspecified",169
2023,L08.9,"Local infection of skin and subcutaneous tissue, unspecified",120
2023,L12.0,Bullous pemphigoid,12
2023,L51.1,Bullous erythema multiforme,10
2023,L51.2,Toxic epidermal necrolysis [Lyell],10
2023,L89.3,Stage IV decubitus ulcer,10
2023,L89.9,"Decubitus ulcer and pressure area, unspecified",81
2023,L92.9,"Granulomatous disorder of skin and subcutaneous tissue, unspecified",11
2023,L93.0,Discoid lupus erythematosus,24
2023,L97,"Ulcer of lower limb, not elsewhere classified",21
2023,L98.4,"Chronic ulcer of skin, not elsewhere classified",37
2023,L98.8,Other specified disorders of skin and subcutaneous tissue,11
2023,L98.9,"Disorder of skin and subcutaneous tissue, unspecified",22
2023,M00.9,"Pyogenic arthritis, unspecified",82
2023,M06.9,"Rheumatoid arthritis, unspecified",104
2023,M10.9,"Gout, unspecified",15
2023,M31.0,Hypersensitivity angiitis,13
2023,M31.1,Thrombotic microangiopathy,36
2023,M32.1,Systemic lupus erythematosus with organ or system involvement,55
2023,M34.8,Other forms of systemic sclerosis,40
2023,M35.9,"Systemic involvement of connective tissue, unspecified",10
2023,M46.2,Osteomyelitis of vertebra,66
2023,M46.4,"Discitis, unspecified",22
2023,M60.0,Infective myositis,15
2023,M62.2,Ischaemic infarction of muscle,34
2023,M62.5,"Muscle wasting and atrophy, not elsewhere classified",11
2023,M62.8,Other specified disorders of muscle,394
2023,M72.6,Necrotizing fasciitis,126
2023,M72.9,"Fibroblastic disorder, unspecified",11
2023,M79.3,"Panniculitis, unspecified",10
2023,M86.1,Other acute osteomyelitis,13
2023,M86.6,Other chronic osteomyelitis,13
2023,M86.9,"Osteomyelitis, unspecified",237
2023,N00.9,"Acute nephritic syndrome, unspecified",19
2023,N04.9,"Nephrotic syndrome, unspecified",10
2023,N05.9,"Unspecified nephritic syndrome, unspecified",13
2023,N10,Acute tubulo-interstitial nephritis,34
2023,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic",150
2023,N13.2,Hydronephrosis with renal and ureteral calculous obstruction,18
2023,N13.3,Other and unspecified hydronephrosis,84
2023,N13.5,Kinking and stricture of ureter without hydronephrosis,10
2023,N13.9,"Obstructive and reflux uropathy, unspecified",134
2023,N14.2,"Nephropathy induced by unspecified drug, medicament or biological substance",13
2023,N17.0,Acute renal failure with tubular necrosis,344
2023,N17.9,"Acute renal failure, unspecified",11376
2023,N18.2,"Chronic kidney disease, stage 2",11
2023,N18.3,"Chronic kidney disease, stage 3",176
2023,N18.4,"Chronic kidney disease, stage 4",164
2023,N18.5,"Chronic kidney disease, stage 5",236
2023,N18.9,"Chronic renal failure, unspecified",2051
2023,N20.0,Calculus of kidney,147
2023,N20.1,Calculus of ureter,54
2023,N26,Unspecified contracted kidney,10
2023,N28.0,Ischaemia and infarction of kidney,11
2023,N28.8,Other specified disorders of kidney and ureter,145
2023,N30.0,Acute cystitis,67
2023,N30.9,"Cystitis, unspecified",32
2023,N31.9,"Neuromuscular dysfunction of bladder, unspecified",16
2023,N32.0,Bladder-neck obstruction,30
2023,N32.1,Vesicointestinal fistula,20
2023,N32.9,"Bladder disorder, unspecified",23
2023,N39.0,"Urinary tract infection, site not specified",2050
2023,N40,Hyperplasia of prostate,146
2023,N49.8,Inflammatory disorders of other specified male genital organs,37
2023,O96.1,Death from indirect obstetric cause occurring more than 42 days but less than one year after delivery,13
2023,P36.9,"Bacterial sepsis of newborn, unspecified",10
2023,P77,Necrotizing enterocolitis of newborn,11
2023,P91.6,Hypoxic ischemic encephalopathy of newborn,11
2023,Q23.4,Hypoplastic left heart syndrome,19
2023,Q24.9,"Congenital malformation of heart, unspecified",30
2023,Q27.3,Peripheral arteriovenous malformation,11
2023,Q60.0,"Renal agenesis, unilateral",11
2023,Q61.3,"Polycystic kidney, unspecified",19
2023,Q87.4,Marfan syndrome,10
2023,Q90.9,"Down syndrome, unspecified",22
2023,U07.1,COVID-19,3604
2023,V89.2,"Person injured in unspecified motor-vehicle accident, traffic",14
2023,W01,"Fall on same level from slipping, tripping and stumbling",10
2023,W06,Fall involving bed,11
2023,W10,Fall on and from stairs and steps,13
2023,W18,Other fall on same level,109
2023,W19,Unspecified fall,197
2023,W78,Inhalation of gastric contents,11
2023,W80,Inhalation and ingestion of other objects causing obstruction of respiratory tract,168
2023,X30,Exposure to excessive natural heat,13
2023,X31,Exposure to excessive natural cold,33
2023,X40,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",25
2023,X41,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",24
2023,X42,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",58
2023,X44,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",145
2023,X45,Accidental poisoning by and exposure to alcohol,16
2023,X49,Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,10
2023,X59.0,Exposure to unspecified factor causing fracture,152
2023,X59.9,Exposure to unspecified factor causing other and unspecified injury,104
2023,Y83.1,Surgical operation with implant of artificial internal device,30
2023,Y83.3,Surgical operation with formation of external stoma,14
2023,Y83.5,Amputation of limb(s),10
2023,Y83.9,"Surgical procedure, unspecified",31
2023,Y84.8,Other medical procedures,25
2023,Y86,Sequelae of other accidents,25
2024,A04.7,Enterocolitis due to Clostridium difficile,572
2024,A09.0,Other and unspecified gastroenteritis and colitis of infectious origin,40
2024,A09.9,Gastroenteritis and colitis of unspecified origin,295
2024,A16.2,"Tuberculosis of lung, without mention of bacteriological or histological confirmation",14
2024,A18.0,Tuberculosis of bones and joints,10
2024,A31.0,Pulmonary mycobacterial infection,13
2024,A40.9,"Streptococcal septicaemia, unspecified",26
2024,A41.0,Septicaemia due to Staphylococcus aureus,26
2024,A41.2,Septicaemia due to unspecified staphylococcus,28
2024,A41.5,Septicaemia due to other Gram-negative organisms,83
2024,A41.9,"Septicaemia, unspecified",3672
2024,A48.1,Legionnaires disease,34
2024,A49.0,"Staphylococcal infection, unspecified",119
2024,A49.1,"Streptococcal infection, unspecified",48
2024,A49.8,Other bacterial infections of unspecified site,62
2024,A49.9,"Bacterial infection, unspecified",114
2024,A92.3,West Nile fever,10
2024,B00.4,Herpesviral encephalitis,11
2024,B16.9,Acute hepatitis B without delta-agent and without hepatic coma,32
2024,B17.9,"Acute viral hepatitis, unspecified",32
2024,B18.2,Chronic viral hepatitis C,109
2024,B20.1,HIV disease resulting in other bacterial infections,15
2024,B20.7,HIV disease resulting in multiple infections,34
2024,B22.7,HIV disease resulting in multiple diseases classified elsewhere,40
2024,B23.8,HIV disease resulting in other specified conditions,60
2024,B34.2,"Coronavirus infection, unspecified",13
2024,B34.8,Other viral infections of unspecified site,118
2024,B34.9,"Viral infection, unspecified",10
2024,B37.7,Candidal septicaemia,45
2024,B44.1,Other pulmonary aspergillosis,23
2024,B49,Unspecified mycosis,44
2024,B59,Pneumocystosis,29
2024,B94.8,Sequelae of other specified infectious and parasitic diseases,26
2024,B99,Other and unspecified infectious diseases,25
2024,C02.9,"Tongue, unspecified - Malignant neoplasms",30
2024,C06.9,"Mouth, unspecified - Malignant neoplasms",12
2024,C09.9,"Tonsil, unspecified - Malignant neoplasms",11
2024,C10.9,"Oropharynx, unspecified - Malignant neoplasms",24
2024,C11.9,"Nasopharynx, unspecified - Malignant neoplasms",12
2024,C15.9,"Oesophagus, unspecified - Malignant neoplasms",267
2024,C16.0,Cardia - Malignant neoplasms,22
2024,C16.9,"Stomach, unspecified - Malignant neoplasms",194
2024,C17.0,Duodenum - Malignant neoplasms,33
2024,C17.9,"Small intestine, unspecified - Malignant neoplasms",17
2024,C18.0,Caecum - Malignant neoplasms,22
2024,C18.1,Appendix - Malignant neoplasms,23
2024,C18.2,Ascending colon - Malignant neoplasms,11
2024,C18.7,Sigmoid colon - Malignant neoplasms,16
2024,C18.9,"Colon, unspecified - Malignant neoplasms",845
2024,C19,Malignant neoplasm of rectosigmoid junction,108
2024,C20,Malignant neoplasm of rectum,183
2024,C21.0,"Anus, unspecified - Malignant neoplasms",25
2024,C22.0,Liver cell carcinoma - Malignant neoplasms,489
2024,C22.1,Intrahepatic bile duct carcinoma - Malignant neoplasms,334
2024,C22.9,"Liver, unspecified - Malignant neoplasms",132
2024,C23,Malignant neoplasm of gallbladder,60
2024,C24.0,Extrahepatic bile duct - Malignant neoplasms,19
2024,C24.1,Ampulla of Vater - Malignant neoplasms,10
2024,C24.9,"Biliary tract, unspecified - Malignant neoplasms",23
2024,C25.0,Head of pancreas - Malignant neoplasms,12
2024,C25.9,"Pancreas, unspecified - Malignant neoplasms",952
2024,C26.9,Ill-defined sites within the digestive system - Malignant neoplasms,48
2024,C32.9,"Larynx, unspecified - Malignant neoplasms",40
2024,C34.1,"Upper lobe, bronchus or lung - Malignant neoplasms",18
2024,C34.3,"Lower lobe, bronchus or lung - Malignant neoplasms",12
2024,C34.9,"Bronchus or lung, unspecified - Malignant neoplasms",1483
2024,C37,Malignant neoplasm of thymus,12
2024,C41.9,"Bone and articular cartilage, unspecified - Malignant neoplasms",16
2024,C43.9,"Malignant melanoma of skin, unspecified - Malignant neoplasms",176
2024,C44.4,Skin of scalp and neck - Malignant neoplasms,20
2024,C44.9,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",44
2024,C45.9,"Mesothelioma, unspecified - Malignant neoplasms",22
2024,C48.0,Retroperitoneum - Malignant neoplasms,16
2024,C48.2,"Peritoneum, unspecified - Malignant neoplasms",13
2024,C49.4,Connective and soft tissue of abdomen - Malignant neoplasms,14
2024,C49.9,"Connective and soft tissue, unspecified - Malignant neoplasms",108
2024,C50.9,"Breast, unspecified - Malignant neoplasms",865
2024,C51.9,"Vulva, unspecified - Malignant neoplasms",17
2024,C53.9,"Cervix uteri, unspecified - Malignant neoplasms",115
2024,C54.1,Endometrium - Malignant neoplasms,240
2024,C55,"Malignant neoplasm of uterus, part unspecified",134
2024,C56,Malignant neoplasm of ovary,294
2024,C57.0,Fallopian tube - Malignant neoplasms,12
2024,C57.9,"Female genital organ, unspecified - Malignant neoplasms",18
2024,C61,Malignant neoplasm of prostate,820
2024,C62.9,"Testis, unspecified - Malignant neoplasms",19
2024,C64,"Malignant neoplasm of kidney, except renal pelvis",436
2024,C67.9,"Bladder, unspecified - Malignant neoplasms",573
2024,C68.9,"Urinary organ, unspecified - Malignant neoplasms",11
2024,C71.9,"Brain, unspecified - Malignant neoplasms",53
2024,C73,Malignant neoplasm of thyroid gland,27
2024,C74.9,"Adrenal gland, unspecified - Malignant neoplasms",11
2024,C76.2,Abdomen - Malignant neoplasms,18
2024,C76.3,Pelvis - Malignant neoplasms,13
2024,C78.0,Secondary malignant neoplasm of lung - Malignant neoplasms,16
2024,C78.2,Secondary malignant neoplasm of pleura - Malignant neoplasms,10
2024,C78.6,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,49
2024,C78.7,Secondary malignant neoplasm of liver - Malignant neoplasms,94
2024,C79.3,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,12
2024,C79.5,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,14
2024,C79.8,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,35
2024,C80,Malignant neoplasm without specification of site,1162
2024,C81.9,"Hodgkin disease, unspecified",26
2024,C82.9,"Follicular non-Hodgkin lymphoma, unspecified",27
2024,C83.1,Non-Hodgkin lymphoma small cleaved cell (diffuse),75
2024,C83.3,Non-Hodgkin lymphoma large cell (diffuse),231
2024,C83.7,Burkitt tumor,16
2024,C83.9,"Diffuse non-Hodgkin lymphoma, unspecified",12
2024,C84.4,Peripheral T-cell lymphoma - Malignant neoplasms,18
2024,C84.5,Other and unspecified T-cell lymphomas - Malignant neoplasms,80
2024,C85.1,"B-cell lymphoma, unspecified - Malignant neoplasms",148
2024,C85.9,"Non-Hodgkin lymphoma, unspecified type",218
2024,C88.0,Waldenstr÷m macroglobulinemia,13
2024,C90.0,Multiple myeloma - Malignant neoplasms,502
2024,C90.1,Plasma cell leukaemia - Malignant neoplasms,13
2024,C91.0,Acute lymphoblastic leukaemia - Malignant neoplasms,61
2024,C91.1,Chronic lymphocytic leukaemia - Malignant neoplasms,168
2024,C92.0,Acute myeloid leukaemia - Malignant neoplasms,395
2024,C92.1,Chronic myeloid leukaemia - Malignant neoplasms,57
2024,C92.4,Acute promyelocytic leukaemia - Malignant neoplasms,17
2024,C92.7,Other myeloid leukaemia - Malignant neoplasms,39
2024,C95.0,Acute leukaemia of unspecified cell type - Malignant neoplasms,41
2024,C95.9,"Leukaemia, unspecified - Malignant neoplasms",58
2024,C97,Malignant neoplasms of independent (primary) multiple sites,168
2024,D37.7,Other digestive organs - Uncertain neoplasms,12
2024,D41.4,Bladder - Uncertain neoplasms,11
2024,D43.2,"Brain, unspecified - Uncertain neoplasms",11
2024,D46.9,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",175
2024,D47.1,Chronic myeloproliferative disease - Uncertain neoplasms,52
2024,D48.1,Connective and other soft tissue - Uncertain neoplasms,13
2024,D48.9,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",20
2024,D50.0,Iron deficiency anaemia secondary to blood loss (chronic),11
2024,D50.9,"Iron deficiency anaemia, unspecified",10
2024,D57.0,Sickle-cell anaemia with crisis,14
2024,D57.1,Sickle-cell anaemia without crisis,21
2024,D61.9,"Aplastic anaemia, unspecified",57
2024,D62,Acute posthaemorrhagic anaemia,98
2024,D64.9,"Anaemia, unspecified",177
2024,D65,Disseminated intravascular coagulation [defibrination syndrome],77
2024,D68.6,Other thrombophilia,21
2024,D68.9,"Coagulation defect, unspecified",78
2024,D69.6,"Thrombocytopenia, unspecified",35
2024,D70,Agranulocytosis,43
2024,D72.8,Other specified disorders of white blood cells,27
2024,D76.1,Haemophagocytic lymphohistiocytosis,47
2024,D84.9,"Immunodeficiency, unspecified",10
2024,D86.9,"Sarcoidosis, unspecified",15
2024,D89.9,"Disorder involving the immune mechanism, unspecified",44
2024,E03.5,Myxoedema coma,18
2024,E03.9,"Hypothyroidism, unspecified",46
2024,E05.9,"Thyrotoxicosis, unspecified",12
2024,E10.1,"Insulin-dependent diabetes mellitus, with ketoacidosis",17
2024,E10.2,"Insulin-dependent diabetes mellitus, with renal complications",27
2024,E10.7,"Insulin-dependent diabetes mellitus, with multiple complications",15
2024,E10.9,"Insulin-dependent diabetes mellitus, without complications",23
2024,E11.1,"Non-insulin-dependent diabetes mellitus, with ketoacidosis",86
2024,E11.2,"Non-insulin-dependent diabetes mellitus, with renal complications",535
2024,E11.5,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",46
2024,E11.6,"Non-insulin-dependent diabetes mellitus, with other specified complications",22
2024,E11.7,"Non-insulin-dependent diabetes mellitus, with multiple complications",136
2024,E11.9,"Non-insulin-dependent diabetes mellitus, without complications",408
2024,E14.0,"Unspecified diabetes mellitus, with coma",22
2024,E14.1,"Unspecified diabetes mellitus, with ketoacidosis",313
2024,E14.2,"Unspecified diabetes mellitus, with renal complications",408
2024,E14.4,"Unspecified diabetes mellitus, with neurological complications",10
2024,E14.5,"Unspecified diabetes mellitus, with peripheral circulatory complications",56
2024,E14.6,"Unspecified diabetes mellitus, with other specified complications",16
2024,E14.7,"Unspecified diabetes mellitus, with multiple complications",144
2024,E14.9,"Unspecified diabetes mellitus, without complications",318
2024,E16.2,"Hypoglycaemia, unspecified",23
2024,E27.4,Other and unspecified adrenocortical insufficiency,16
2024,E43,Unspecified severe protein-energy malnutrition,346
2024,E44.0,Moderate protein-energy malnutrition,21
2024,E45,Retarded development following protein-energy malnutrition,10
2024,E46,Unspecified protein-energy malnutrition,148
2024,E66.2,Extreme obesity with alveolar hypoventilation,40
2024,E66.8,Other obesity,90
2024,E66.9,"Obesity, unspecified",49
