year,age,dead,cause
2023,21,156,UCD malignant neoplasms
2023,22,172,UCD malignant neoplasms
2023,23,168,UCD malignant neoplasms
2023,24,168,UCD malignant neoplasms
2023,25,179,UCD malignant neoplasms
2023,26,210,UCD malignant neoplasms
2023,27,211,UCD malignant neoplasms
2023,28,256,UCD malignant neoplasms
2023,29,324,UCD malignant neoplasms
2023,30,364,UCD malignant neoplasms
2023,31,424,UCD malignant neoplasms
2023,32,457,UCD malignant neoplasms
2023,33,514,UCD malignant neoplasms
2023,34,564,UCD malignant neoplasms
2023,35,637,UCD malignant neoplasms
2023,36,708,UCD malignant neoplasms
2023,37,830,UCD malignant neoplasms
2023,38,878,UCD malignant neoplasms
2023,39,960,UCD malignant neoplasms
2023,40,1195,UCD malignant neoplasms
2023,41,1302,UCD malignant neoplasms
2023,42,1446,UCD malignant neoplasms
2023,43,1559,UCD malignant neoplasms
2023,44,1776,UCD malignant neoplasms
2023,45,1931,UCD malignant neoplasms
2023,46,2057,UCD malignant neoplasms
2023,47,2242,UCD malignant neoplasms
2023,48,2529,UCD malignant neoplasms
2023,49,2813,UCD malignant neoplasms
2023,50,3186,UCD malignant neoplasms
2023,51,3711,UCD malignant neoplasms
2023,52,4350,UCD malignant neoplasms
2023,53,4865,UCD malignant neoplasms
2023,54,5183,UCD malignant neoplasms
2023,55,5670,UCD malignant neoplasms
2023,56,6402,UCD malignant neoplasms
2023,57,7353,UCD malignant neoplasms
2023,58,8322,UCD malignant neoplasms
2023,59,9509,UCD malignant neoplasms
2023,60,10669,UCD malignant neoplasms
2023,61,11821,UCD malignant neoplasms
2023,62,12989,UCD malignant neoplasms
2023,63,14116,UCD malignant neoplasms
2023,64,14863,UCD malignant neoplasms
2023,65,15886,UCD malignant neoplasms
2023,66,16829,UCD malignant neoplasms
2023,67,17079,UCD malignant neoplasms
2023,68,17631,UCD malignant neoplasms
2023,69,18117,UCD malignant neoplasms
2023,70,18229,UCD malignant neoplasms
2023,71,18747,UCD malignant neoplasms
2023,72,19063,UCD malignant neoplasms
2023,73,19087,UCD malignant neoplasms
2023,74,20022,UCD malignant neoplasms
2023,75,20785,UCD malignant neoplasms
2023,76,21849,UCD malignant neoplasms
2023,77,17880,UCD malignant neoplasms
2023,78,17547,UCD malignant neoplasms
2023,79,18150,UCD malignant neoplasms
2023,80,19153,UCD malignant neoplasms
2023,81,16864,UCD malignant neoplasms
2023,82,16008,UCD malignant neoplasms
2023,83,15016,UCD malignant neoplasms
2023,84,14564,UCD malignant neoplasms
2023,85,13977,UCD malignant neoplasms
2023,86,12374,UCD malignant neoplasms
2023,87,11632,UCD malignant neoplasms
2023,88,10780,UCD malignant neoplasms
2023,89,9516,UCD malignant neoplasms
2023,90,8501,UCD malignant neoplasms
2023,91,7507,UCD malignant neoplasms
2023,92,6656,UCD malignant neoplasms
2023,93,5587,UCD malignant neoplasms
2023,94,4461,UCD malignant neoplasms
2023,95,3469,UCD malignant neoplasms
2023,96,2609,UCD malignant neoplasms
2023,97,1988,UCD malignant neoplasms
2023,98,1356,UCD malignant neoplasms
2023,99,927,UCD malignant neoplasms
2023,100,1499,UCD malignant neoplasms
2024,0,44,UCD malignant neoplasms
2024,1,53,UCD malignant neoplasms
2024,2,62,UCD malignant neoplasms
2024,3,76,UCD malignant neoplasms
2024,4,87,UCD malignant neoplasms
2024,5,95,UCD malignant neoplasms
2024,6,78,UCD malignant neoplasms
2024,7,80,UCD malignant neoplasms
2024,8,73,UCD malignant neoplasms
2024,9,73,UCD malignant neoplasms
2024,10,81,UCD malignant neoplasms
2024,11,82,UCD malignant neoplasms
2024,12,96,UCD malignant neoplasms
2024,13,89,UCD malignant neoplasms
2024,14,97,UCD malignant neoplasms
2024,15,119,UCD malignant neoplasms
2024,16,124,UCD malignant neoplasms
2024,17,145,UCD malignant neoplasms
2024,18,116,UCD malignant neoplasms
2024,19,129,UCD malignant neoplasms
2024,20,151,UCD malignant neoplasms
2024,21,147,UCD malignant neoplasms
2024,22,159,UCD malignant neoplasms
2024,23,177,UCD malignant neoplasms
2024,24,154,UCD malignant neoplasms
2024,25,206,UCD malignant neoplasms
2024,26,226,UCD malignant neoplasms
2024,27,230,UCD malignant neoplasms
2024,28,273,UCD malignant neoplasms
2024,29,295,UCD malignant neoplasms
2024,30,335,UCD malignant neoplasms
2024,31,437,UCD malignant neoplasms
2024,32,472,UCD malignant neoplasms
2024,33,583,UCD malignant neoplasms
2024,34,603,UCD malignant neoplasms
2024,35,649,UCD malignant neoplasms
2024,36,759,UCD malignant neoplasms
2024,37,907,UCD malignant neoplasms
2024,38,856,UCD malignant neoplasms
2024,39,1044,UCD malignant neoplasms
2024,40,1210,UCD malignant neoplasms
2024,41,1282,UCD malignant neoplasms
2024,42,1455,UCD malignant neoplasms
2024,43,1605,UCD malignant neoplasms
2024,44,1815,UCD malignant neoplasms
2024,45,1933,UCD malignant neoplasms
2024,46,2157,UCD malignant neoplasms
2024,47,2324,UCD malignant neoplasms
2024,48,2477,UCD malignant neoplasms
2024,49,2809,UCD malignant neoplasms
2024,50,3086,UCD malignant neoplasms
2024,51,3669,UCD malignant neoplasms
2024,52,3998,UCD malignant neoplasms
2024,53,4784,UCD malignant neoplasms
2024,54,5205,UCD malignant neoplasms
2024,55,5558,UCD malignant neoplasms
2024,56,6222,UCD malignant neoplasms
2024,57,6770,UCD malignant neoplasms
2024,58,7966,UCD malignant neoplasms
2024,59,9155,UCD malignant neoplasms
2024,60,10179,UCD malignant neoplasms
2024,61,11490,UCD malignant neoplasms
2024,62,12600,UCD malignant neoplasms
2024,63,13782,UCD malignant neoplasms
2024,64,14853,UCD malignant neoplasms
2024,65,15706,UCD malignant neoplasms
2024,66,16593,UCD malignant neoplasms
2024,67,17352,UCD malignant neoplasms
2024,68,17782,UCD malignant neoplasms
2024,69,18310,UCD malignant neoplasms
2024,70,18741,UCD malignant neoplasms
2024,71,18842,UCD malignant neoplasms
2024,72,19353,UCD malignant neoplasms
2024,73,19271,UCD malignant neoplasms
2024,74,19355,UCD malignant neoplasms
2024,75,20420,UCD malignant neoplasms
2024,76,21042,UCD malignant neoplasms
2024,77,22080,UCD malignant neoplasms
2024,78,18046,UCD malignant neoplasms
2024,79,17616,UCD malignant neoplasms
2024,80,18072,UCD malignant neoplasms
2024,81,18993,UCD malignant neoplasms
2024,82,16987,UCD malignant neoplasms
2024,83,15646,UCD malignant neoplasms
2024,84,14749,UCD malignant neoplasms
2024,85,14012,UCD malignant neoplasms
2024,86,13211,UCD malignant neoplasms
2024,87,12258,UCD malignant neoplasms
2024,88,11309,UCD malignant neoplasms
2024,89,10001,UCD malignant neoplasms
2024,90,8581,UCD malignant neoplasms
2024,91,7597,UCD malignant neoplasms
2024,92,6616,UCD malignant neoplasms
2024,93,5633,UCD malignant neoplasms
2024,94,4504,UCD malignant neoplasms
2024,95,3510,UCD malignant neoplasms
2024,96,2799,UCD malignant neoplasms
2024,97,1979,UCD malignant neoplasms
2024,98,1394,UCD malignant neoplasms
2024,99,1002,UCD malignant neoplasms
2024,100,1591,UCD malignant neoplasms
2025,0,15,UCD malignant neoplasms
2025,1,23,UCD malignant neoplasms
2025,2,20,UCD malignant neoplasms
2025,3,19,UCD malignant neoplasms
2025,4,27,UCD malignant neoplasms
2025,5,25,UCD malignant neoplasms
2025,6,29,UCD malignant neoplasms
2025,7,29,UCD malignant neoplasms
2025,8,29,UCD malignant neoplasms
2025,9,26,UCD malignant neoplasms
2025,10,22,UCD malignant neoplasms
2025,11,29,UCD malignant neoplasms
2025,12,30,UCD malignant neoplasms
2025,13,35,UCD malignant neoplasms
2025,14,30,UCD malignant neoplasms
2025,15,28,UCD malignant neoplasms
2025,16,35,UCD malignant neoplasms
2025,17,34,UCD malignant neoplasms
2025,18,37,UCD malignant neoplasms
2025,19,33,UCD malignant neoplasms
2025,20,44,UCD malignant neoplasms
2025,21,61,UCD malignant neoplasms
2025,22,63,UCD malignant neoplasms
2025,23,51,UCD malignant neoplasms
2025,24,62,UCD malignant neoplasms
2025,25,81,UCD malignant neoplasms
2025,26,82,UCD malignant neoplasms
2025,27,84,UCD malignant neoplasms
2025,28,96,UCD malignant neoplasms
2025,29,104,UCD malignant neoplasms
2025,30,130,UCD malignant neoplasms
2025,31,132,UCD malignant neoplasms
2025,32,139,UCD malignant neoplasms
2025,33,181,UCD malignant neoplasms
2025,34,233,UCD malignant neoplasms
2025,35,254,UCD malignant neoplasms
2025,36,275,UCD malignant neoplasms
2025,37,300,UCD malignant neoplasms
2025,38,321,UCD malignant neoplasms
2025,39,360,UCD malignant neoplasms
2025,40,419,UCD malignant neoplasms
2025,41,487,UCD malignant neoplasms
2025,42,559,UCD malignant neoplasms
2025,43,565,UCD malignant neoplasms
2025,44,657,UCD malignant neoplasms
2025,45,730,UCD malignant neoplasms
2025,46,762,UCD malignant neoplasms
2025,47,850,UCD malignant neoplasms
2025,48,922,UCD malignant neoplasms
2025,49,1035,UCD malignant neoplasms
2025,50,1104,UCD malignant neoplasms
2025,51,1260,UCD malignant neoplasms
2025,52,1477,UCD malignant neoplasms
2025,53,1709,UCD malignant neoplasms
2025,54,1858,UCD malignant neoplasms
2025,55,2079,UCD malignant neoplasms
2025,56,2237,UCD malignant neoplasms
2025,57,2343,UCD malignant neoplasms
2025,58,2648,UCD malignant neoplasms
2025,59,3044,UCD malignant neoplasms
2025,60,3603,UCD malignant neoplasms
2025,61,4104,UCD malignant neoplasms
2025,62,4454,UCD malignant neoplasms
2025,63,4955,UCD malignant neoplasms
2025,64,5346,UCD malignant neoplasms
2025,65,5665,UCD malignant neoplasms
2025,66,6057,UCD malignant neoplasms
2025,67,6301,UCD malignant neoplasms
2025,68,6534,UCD malignant neoplasms
2025,69,6684,UCD malignant neoplasms
2025,70,6931,UCD malignant neoplasms
2025,71,7015,UCD malignant neoplasms
2025,72,7143,UCD malignant neoplasms
2025,73,7175,UCD malignant neoplasms
2025,74,7313,UCD malignant neoplasms
2025,75,7307,UCD malignant neoplasms
2025,76,7466,UCD malignant neoplasms
2025,77,7897,UCD malignant neoplasms
2025,78,7848,UCD malignant neoplasms
2025,79,6408,UCD malignant neoplasms
2025,80,6567,UCD malignant neoplasms
2025,81,6826,UCD malignant neoplasms
2025,82,6887,UCD malignant neoplasms
2025,83,5901,UCD malignant neoplasms
2025,84,5479,UCD malignant neoplasms
2025,85,5129,UCD malignant neoplasms
2025,86,4937,UCD malignant neoplasms
2025,87,4562,UCD malignant neoplasms
2025,88,4157,UCD malignant neoplasms
2025,89,3765,UCD malignant neoplasms
2025,90,3195,UCD malignant neoplasms
2025,91,2800,UCD malignant neoplasms
2025,92,2394,UCD malignant neoplasms
2025,93,2102,UCD malignant neoplasms
2025,94,1725,UCD malignant neoplasms
2025,95,1317,UCD malignant neoplasms
2025,96,1032,UCD malignant neoplasms
2025,97,743,UCD malignant neoplasms
2025,98,522,UCD malignant neoplasms
2025,99,348,UCD malignant neoplasms
2025,100,598,UCD malignant neoplasms
2018,0,55,MCD malignant neoplasms
2018,1,60,MCD malignant neoplasms
2018,2,85,MCD malignant neoplasms
2018,3,98,MCD malignant neoplasms
2018,4,101,MCD malignant neoplasms
2018,5,76,MCD malignant neoplasms
2018,6,82,MCD malignant neoplasms
2018,7,88,MCD malignant neoplasms
2018,8,76,MCD malignant neoplasms
2018,9,92,MCD malignant neoplasms
2018,10,84,MCD malignant neoplasms
2018,11,85,MCD malignant neoplasms
2018,12,99,MCD malignant neoplasms
2018,13,104,MCD malignant neoplasms
2018,14,111,MCD malignant neoplasms
2018,15,126,MCD malignant neoplasms
2018,16,117,MCD malignant neoplasms
2018,17,142,MCD malignant neoplasms
2018,18,145,MCD malignant neoplasms
2018,19,120,MCD malignant neoplasms
2018,20,135,MCD malignant neoplasms
2018,21,139,MCD malignant neoplasms
2018,22,166,MCD malignant neoplasms
2018,23,156,MCD malignant neoplasms
2018,24,209,MCD malignant neoplasms
2018,25,184,MCD malignant neoplasms
2018,26,261,MCD malignant neoplasms
2018,27,274,MCD malignant neoplasms
2018,28,324,MCD malignant neoplasms
2018,29,338,MCD malignant neoplasms
2018,30,431,MCD malignant neoplasms
2018,31,405,MCD malignant neoplasms
2018,32,508,MCD malignant neoplasms
2018,33,569,MCD malignant neoplasms
2018,34,613,MCD malignant neoplasms
2018,35,710,MCD malignant neoplasms
2018,36,765,MCD malignant neoplasms
2018,37,846,MCD malignant neoplasms
2018,38,951,MCD malignant neoplasms
2018,39,1077,MCD malignant neoplasms
2018,40,1065,MCD malignant neoplasms
2018,41,1226,MCD malignant neoplasms
2018,42,1321,MCD malignant neoplasms
2018,43,1509,MCD malignant neoplasms
2018,44,1691,MCD malignant neoplasms
2018,45,1991,MCD malignant neoplasms
2018,46,2295,MCD malignant neoplasms
2018,47,2742,MCD malignant neoplasms
2018,48,3078,MCD malignant neoplasms
2018,49,3415,MCD malignant neoplasms
2018,50,3718,MCD malignant neoplasms
2018,51,4241,MCD malignant neoplasms
2018,52,4873,MCD malignant neoplasms
2018,53,5846,MCD malignant neoplasms
2018,54,6988,MCD malignant neoplasms
2018,55,7880,MCD malignant neoplasms
2018,56,8819,MCD malignant neoplasms
2018,57,10012,MCD malignant neoplasms
2018,58,10808,MCD malignant neoplasms
2018,59,11827,MCD malignant neoplasms
2018,60,12566,MCD malignant neoplasms
2018,61,13722,MCD malignant neoplasms
2018,62,14404,MCD malignant neoplasms
2018,63,15406,MCD malignant neoplasms
2018,64,15713,MCD malignant neoplasms
2018,65,16278,MCD malignant neoplasms
2018,66,16639,MCD malignant neoplasms
2018,67,17312,MCD malignant neoplasms
2018,68,17889,MCD malignant neoplasms
2018,69,18826,MCD malignant neoplasms
2018,70,19735,MCD malignant neoplasms
2018,71,21490,MCD malignant neoplasms
2018,72,17849,MCD malignant neoplasms
2018,73,18254,MCD malignant neoplasms
2018,74,19184,MCD malignant neoplasms
2018,75,20505,MCD malignant neoplasms
2018,76,19020,MCD malignant neoplasms
2018,77,18338,MCD malignant neoplasms
2018,78,17829,MCD malignant neoplasms
2018,79,18005,MCD malignant neoplasms
2018,80,17961,MCD malignant neoplasms
2018,81,17229,MCD malignant neoplasms
2018,82,16906,MCD malignant neoplasms
2018,83,16535,MCD malignant neoplasms
2018,84,15501,MCD malignant neoplasms
2018,85,15058,MCD malignant neoplasms
2018,86,14683,MCD malignant neoplasms
2018,87,14132,MCD malignant neoplasms
2018,88,13062,MCD malignant neoplasms
2018,89,11881,MCD malignant neoplasms
2018,90,10837,MCD malignant neoplasms
2018,91,9310,MCD malignant neoplasms
2018,92,7887,MCD malignant neoplasms
2018,93,6712,MCD malignant neoplasms
2018,94,5304,MCD malignant neoplasms
2018,95,4336,MCD malignant neoplasms
2018,96,3242,MCD malignant neoplasms
2018,97,2368,MCD malignant neoplasms
2018,98,1669,MCD malignant neoplasms
2018,99,1025,MCD malignant neoplasms
2018,100,1670,MCD malignant neoplasms
2019,0,59,MCD malignant neoplasms
2019,1,75,MCD malignant neoplasms
2019,2,71,MCD malignant neoplasms
2019,3,73,MCD malignant neoplasms
2019,4,87,MCD malignant neoplasms
2019,5,93,MCD malignant neoplasms
2019,6,78,MCD malignant neoplasms
2019,7,79,MCD malignant neoplasms
2019,8,80,MCD malignant neoplasms
2019,9,60,MCD malignant neoplasms
2019,10,79,MCD malignant neoplasms
2019,11,81,MCD malignant neoplasms
2019,12,90,MCD malignant neoplasms
2019,13,82,MCD malignant neoplasms
2019,14,95,MCD malignant neoplasms
2019,15,122,MCD malignant neoplasms
2019,16,92,MCD malignant neoplasms
2019,17,123,MCD malignant neoplasms
2019,18,152,MCD malignant neoplasms
2019,19,132,MCD malignant neoplasms
2019,20,151,MCD malignant neoplasms
2019,21,148,MCD malignant neoplasms
2019,22,174,MCD malignant neoplasms
2019,23,177,MCD malignant neoplasms
2019,24,203,MCD malignant neoplasms
2019,25,250,MCD malignant neoplasms
2019,26,227,MCD malignant neoplasms
2019,27,281,MCD malignant neoplasms
2019,28,323,MCD malignant neoplasms
2019,29,359,MCD malignant neoplasms
2019,30,383,MCD malignant neoplasms
2019,31,410,MCD malignant neoplasms
2019,32,486,MCD malignant neoplasms
2019,33,537,MCD malignant neoplasms
2019,34,556,MCD malignant neoplasms
2019,35,687,MCD malignant neoplasms
2019,36,739,MCD malignant neoplasms
2019,37,890,MCD malignant neoplasms
2019,38,966,MCD malignant neoplasms
2019,39,1088,MCD malignant neoplasms
2019,40,1157,MCD malignant neoplasms
2019,41,1251,MCD malignant neoplasms
2019,42,1344,MCD malignant neoplasms
2019,43,1480,MCD malignant neoplasms
2019,44,1667,MCD malignant neoplasms
2019,45,1887,MCD malignant neoplasms
2019,46,2187,MCD malignant neoplasms
2019,47,2546,MCD malignant neoplasms
2019,48,3093,MCD malignant neoplasms
2019,49,3433,MCD malignant neoplasms
2019,50,3756,MCD malignant neoplasms
2019,51,4145,MCD malignant neoplasms
2019,52,4563,MCD malignant neoplasms
2019,53,5373,MCD malignant neoplasms
2019,54,6368,MCD malignant neoplasms
2019,55,7544,MCD malignant neoplasms
2019,56,8223,MCD malignant neoplasms
2019,57,9302,MCD malignant neoplasms
2019,58,10432,MCD malignant neoplasms
2019,59,11577,MCD malignant neoplasms
2019,60,12443,MCD malignant neoplasms
2019,61,13896,MCD malignant neoplasms
2019,62,14601,MCD malignant neoplasms
2019,63,15249,MCD malignant neoplasms
2019,64,15781,MCD malignant neoplasms
2019,65,16368,MCD malignant neoplasms
2019,66,17069,MCD malignant neoplasms
2019,67,17270,MCD malignant neoplasms
2019,68,17972,MCD malignant neoplasms
2019,69,18441,MCD malignant neoplasms
2019,70,19502,MCD malignant neoplasms
2019,71,20383,MCD malignant neoplasms
2019,72,22074,MCD malignant neoplasms
2019,73,18525,MCD malignant neoplasms
2019,74,18412,MCD malignant neoplasms
2019,75,19435,MCD malignant neoplasms
2019,76,20720,MCD malignant neoplasms
2019,77,19121,MCD malignant neoplasms
2019,78,18264,MCD malignant neoplasms
2019,79,17871,MCD malignant neoplasms
2019,80,17823,MCD malignant neoplasms
2019,81,17247,MCD malignant neoplasms
2019,82,16892,MCD malignant neoplasms
2019,83,16689,MCD malignant neoplasms
2019,84,16084,MCD malignant neoplasms
2019,85,14828,MCD malignant neoplasms
2019,86,14444,MCD malignant neoplasms
2019,87,14211,MCD malignant neoplasms
2019,88,13083,MCD malignant neoplasms
2019,89,12208,MCD malignant neoplasms
2019,90,10596,MCD malignant neoplasms
2019,91,9459,MCD malignant neoplasms
2019,92,8247,MCD malignant neoplasms
2019,93,6803,MCD malignant neoplasms
2019,94,5657,MCD malignant neoplasms
2019,95,4505,MCD malignant neoplasms
2019,96,3318,MCD malignant neoplasms
2019,97,2410,MCD malignant neoplasms
2019,98,1762,MCD malignant neoplasms
2019,99,1151,MCD malignant neoplasms
2019,100,1770,MCD malignant neoplasms
2020,0,62,MCD malignant neoplasms
2020,1,65,MCD malignant neoplasms
2020,2,79,MCD malignant neoplasms
2020,3,84,MCD malignant neoplasms
2020,4,97,MCD malignant neoplasms
2020,5,96,MCD malignant neoplasms
2020,6,77,MCD malignant neoplasms
2020,7,84,MCD malignant neoplasms
2020,8,75,MCD malignant neoplasms
2020,9,65,MCD malignant neoplasms
2020,10,75,MCD malignant neoplasms
2020,11,83,MCD malignant neoplasms
2020,12,84,MCD malignant neoplasms
2020,13,96,MCD malignant neoplasms
2020,14,101,MCD malignant neoplasms
2020,15,107,MCD malignant neoplasms
2020,16,112,MCD malignant neoplasms
2020,17,102,MCD malignant neoplasms
2020,18,125,MCD malignant neoplasms
2020,19,136,MCD malignant neoplasms
2020,20,125,MCD malignant neoplasms
2020,21,157,MCD malignant neoplasms
2020,22,167,MCD malignant neoplasms
2020,23,176,MCD malignant neoplasms
2020,24,178,MCD malignant neoplasms
2020,25,227,MCD malignant neoplasms
2020,26,216,MCD malignant neoplasms
2020,27,249,MCD malignant neoplasms
2020,28,321,MCD malignant neoplasms
2020,29,372,MCD malignant neoplasms
2020,30,397,MCD malignant neoplasms
2020,31,421,MCD malignant neoplasms
2020,32,467,MCD malignant neoplasms
2020,33,586,MCD malignant neoplasms
2020,34,602,MCD malignant neoplasms
2020,35,655,MCD malignant neoplasms
2020,36,750,MCD malignant neoplasms
2020,37,899,MCD malignant neoplasms
2020,38,886,MCD malignant neoplasms
2020,39,1075,MCD malignant neoplasms
2020,40,1161,MCD malignant neoplasms
2020,41,1329,MCD malignant neoplasms
2020,42,1400,MCD malignant neoplasms
2020,43,1576,MCD malignant neoplasms
2020,44,1745,MCD malignant neoplasms
2020,45,1976,MCD malignant neoplasms
2020,46,2133,MCD malignant neoplasms
2020,47,2550,MCD malignant neoplasms
2020,48,2883,MCD malignant neoplasms
2020,49,3395,MCD malignant neoplasms
2020,50,3810,MCD malignant neoplasms
2020,51,4203,MCD malignant neoplasms
2020,52,4731,MCD malignant neoplasms
2020,53,5223,MCD malignant neoplasms
2020,54,6034,MCD malignant neoplasms
2020,55,7173,MCD malignant neoplasms
2020,56,8317,MCD malignant neoplasms
2020,57,9205,MCD malignant neoplasms
2020,58,10158,MCD malignant neoplasms
2020,59,11410,MCD malignant neoplasms
2020,60,12835,MCD malignant neoplasms
2020,61,13716,MCD malignant neoplasms
2020,62,14568,MCD malignant neoplasms
2020,63,16027,MCD malignant neoplasms
2020,64,16329,MCD malignant neoplasms
2020,65,16941,MCD malignant neoplasms
2020,66,17574,MCD malignant neoplasms
2020,67,18310,MCD malignant neoplasms
2020,68,18662,MCD malignant neoplasms
2020,69,18941,MCD malignant neoplasms
2020,70,19697,MCD malignant neoplasms
2020,71,20725,MCD malignant neoplasms
2020,72,21696,MCD malignant neoplasms
2020,73,23466,MCD malignant neoplasms
2020,74,19414,MCD malignant neoplasms
2020,75,19443,MCD malignant neoplasms
2020,76,20194,MCD malignant neoplasms
2020,77,21563,MCD malignant neoplasms
2020,78,20109,MCD malignant neoplasms
2020,79,19069,MCD malignant neoplasms
2020,80,18520,MCD malignant neoplasms
2020,81,18140,MCD malignant neoplasms
2020,82,17892,MCD malignant neoplasms
2020,83,16859,MCD malignant neoplasms
2020,84,16560,MCD malignant neoplasms
2020,85,15975,MCD malignant neoplasms
2020,86,14471,MCD malignant neoplasms
2020,87,13802,MCD malignant neoplasms
2020,88,13174,MCD malignant neoplasms
2020,89,12311,MCD malignant neoplasms
2020,90,11087,MCD malignant neoplasms
2020,91,9589,MCD malignant neoplasms
2020,92,8376,MCD malignant neoplasms
2020,93,7204,MCD malignant neoplasms
2020,94,5715,MCD malignant neoplasms
2020,95,4633,MCD malignant neoplasms
2020,96,3411,MCD malignant neoplasms
2020,97,2631,MCD malignant neoplasms
2020,98,1844,MCD malignant neoplasms
2020,99,1233,MCD malignant neoplasms
2020,100,2006,MCD malignant neoplasms
2021,0,59,MCD malignant neoplasms
2021,1,62,MCD malignant neoplasms
2021,2,82,MCD malignant neoplasms
2021,3,80,MCD malignant neoplasms
2021,4,76,MCD malignant neoplasms
2021,5,75,MCD malignant neoplasms
2021,6,80,MCD malignant neoplasms
2021,7,79,MCD malignant neoplasms
2021,8,65,MCD malignant neoplasms
2021,9,66,MCD malignant neoplasms
2021,10,80,MCD malignant neoplasms
2021,11,85,MCD malignant neoplasms
2021,12,90,MCD malignant neoplasms
2021,13,122,MCD malignant neoplasms
2021,14,101,MCD malignant neoplasms
2021,15,107,MCD malignant neoplasms
2021,16,123,MCD malignant neoplasms
2021,17,138,MCD malignant neoplasms
2021,18,129,MCD malignant neoplasms
2021,19,132,MCD malignant neoplasms
2021,20,146,MCD malignant neoplasms
2021,21,169,MCD malignant neoplasms
2021,22,158,MCD malignant neoplasms
2021,23,159,MCD malignant neoplasms
2021,24,169,MCD malignant neoplasms
2021,25,213,MCD malignant neoplasms
2021,26,252,MCD malignant neoplasms
2021,27,281,MCD malignant neoplasms
2021,28,289,MCD malignant neoplasms
2021,29,347,MCD malignant neoplasms
2021,30,402,MCD malignant neoplasms
2021,31,455,MCD malignant neoplasms
2021,32,506,MCD malignant neoplasms
2021,33,556,MCD malignant neoplasms
2021,34,635,MCD malignant neoplasms
2021,35,699,MCD malignant neoplasms
2021,36,772,MCD malignant neoplasms
2021,37,843,MCD malignant neoplasms
2021,38,957,MCD malignant neoplasms
2021,39,1128,MCD malignant neoplasms
2021,40,1252,MCD malignant neoplasms
2021,41,1435,MCD malignant neoplasms
2021,42,1598,MCD malignant neoplasms
2021,43,1629,MCD malignant neoplasms
2021,44,1721,MCD malignant neoplasms
2021,45,1961,MCD malignant neoplasms
2021,46,2222,MCD malignant neoplasms
2021,47,2438,MCD malignant neoplasms
2021,48,2795,MCD malignant neoplasms
2021,49,3265,MCD malignant neoplasms
2021,50,3881,MCD malignant neoplasms
2021,51,4272,MCD malignant neoplasms
2021,52,4709,MCD malignant neoplasms
2021,53,5091,MCD malignant neoplasms
2021,54,5655,MCD malignant neoplasms
2021,55,6760,MCD malignant neoplasms
2021,56,7901,MCD malignant neoplasms
2021,57,8893,MCD malignant neoplasms
2021,58,9917,MCD malignant neoplasms
2021,59,11361,MCD malignant neoplasms
2021,60,12337,MCD malignant neoplasms
2021,61,13781,MCD malignant neoplasms
2021,62,14729,MCD malignant neoplasms
2021,63,15710,MCD malignant neoplasms
2021,64,17213,MCD malignant neoplasms
2021,65,17329,MCD malignant neoplasms
2021,66,18010,MCD malignant neoplasms
2021,67,18650,MCD malignant neoplasms
2021,68,18968,MCD malignant neoplasms
2021,69,19801,MCD malignant neoplasms
2021,70,19864,MCD malignant neoplasms
2021,71,20526,MCD malignant neoplasms
2021,72,21332,MCD malignant neoplasms
2021,73,22550,MCD malignant neoplasms
2021,74,24338,MCD malignant neoplasms
2021,75,20027,MCD malignant neoplasms
2021,76,19551,MCD malignant neoplasms
2021,77,20559,MCD malignant neoplasms
2021,78,22094,MCD malignant neoplasms
2021,79,20203,MCD malignant neoplasms
2021,80,19207,MCD malignant neoplasms
2021,81,18227,MCD malignant neoplasms
2021,82,17984,MCD malignant neoplasms
2021,83,17565,MCD malignant neoplasms
2021,84,16538,MCD malignant neoplasms
2021,85,16092,MCD malignant neoplasms
2021,86,15048,MCD malignant neoplasms
2021,87,13898,MCD malignant neoplasms
2021,88,12950,MCD malignant neoplasms
2021,89,11906,MCD malignant neoplasms
2021,90,10798,MCD malignant neoplasms
2021,91,9621,MCD malignant neoplasms
2021,92,8082,MCD malignant neoplasms
2021,93,7104,MCD malignant neoplasms
2021,94,5785,MCD malignant neoplasms
2021,95,4619,MCD malignant neoplasms
2021,96,3430,MCD malignant neoplasms
2021,97,2639,MCD malignant neoplasms
2021,98,1771,MCD malignant neoplasms
2021,99,1238,MCD malignant neoplasms
2021,100,1977,MCD malignant neoplasms
2022,0,54,MCD malignant neoplasms
2022,1,70,MCD malignant neoplasms
2022,2,60,MCD malignant neoplasms
2022,3,93,MCD malignant neoplasms
2022,4,71,MCD malignant neoplasms
2022,5,95,MCD malignant neoplasms
2022,6,90,MCD malignant neoplasms
2022,7,79,MCD malignant neoplasms
2022,8,78,MCD malignant neoplasms
2022,9,77,MCD malignant neoplasms
2022,10,73,MCD malignant neoplasms
2022,11,86,MCD malignant neoplasms
2022,12,88,MCD malignant neoplasms
2022,13,109,MCD malignant neoplasms
2022,14,117,MCD malignant neoplasms
2022,15,132,MCD malignant neoplasms
2022,16,106,MCD malignant neoplasms
2022,17,118,MCD malignant neoplasms
2022,18,157,MCD malignant neoplasms
2022,19,150,MCD malignant neoplasms
2022,20,140,MCD malignant neoplasms
2022,21,166,MCD malignant neoplasms
2022,22,155,MCD malignant neoplasms
2022,23,201,MCD malignant neoplasms
2022,24,193,MCD malignant neoplasms
2022,25,252,MCD malignant neoplasms
2022,26,223,MCD malignant neoplasms
2022,27,264,MCD malignant neoplasms
