type,cause,year,month,dead
mcd,N00-N28 (kidney-related causes),2005,8,17376
mcd,N00-N28 (kidney-related causes),2005,9,16813
mcd,N00-N28 (kidney-related causes),2005,10,17914
mcd,N00-N28 (kidney-related causes),2005,11,18300
mcd,N00-N28 (kidney-related causes),2005,12,20511
mcd,N00-N28 (kidney-related causes),2006,1,21202
mcd,N00-N28 (kidney-related causes),2006,2,19259
mcd,N00-N28 (kidney-related causes),2006,3,21077
mcd,N00-N28 (kidney-related causes),2006,4,18961
mcd,N00-N28 (kidney-related causes),2006,5,18636
mcd,N00-N28 (kidney-related causes),2006,6,17415
mcd,N00-N28 (kidney-related causes),2006,7,17649
mcd,N00-N28 (kidney-related causes),2006,8,17704
mcd,N00-N28 (kidney-related causes),2006,9,17304
mcd,N00-N28 (kidney-related causes),2006,10,19022
mcd,N00-N28 (kidney-related causes),2006,11,18696
mcd,N00-N28 (kidney-related causes),2006,12,20323
mcd,N00-N28 (kidney-related causes),2007,1,21775
mcd,N00-N28 (kidney-related causes),2007,2,19841
mcd,N00-N28 (kidney-related causes),2007,3,21236
mcd,N00-N28 (kidney-related causes),2007,4,19496
mcd,N00-N28 (kidney-related causes),2007,5,18819
mcd,N00-N28 (kidney-related causes),2007,6,17532
mcd,N00-N28 (kidney-related causes),2007,7,17808
mcd,N00-N28 (kidney-related causes),2007,8,17626
mcd,N00-N28 (kidney-related causes),2007,9,17494
mcd,N00-N28 (kidney-related causes),2007,10,18438
mcd,N00-N28 (kidney-related causes),2007,11,18983
mcd,N00-N28 (kidney-related causes),2007,12,20753
mcd,N00-N28 (kidney-related causes),2008,1,21831
mcd,N00-N28 (kidney-related causes),2008,2,21341
mcd,N00-N28 (kidney-related causes),2008,3,22260
mcd,N00-N28 (kidney-related causes),2008,4,19695
mcd,N00-N28 (kidney-related causes),2008,5,18813
mcd,N00-N28 (kidney-related causes),2008,6,17695
mcd,N00-N28 (kidney-related causes),2008,7,17631
mcd,N00-N28 (kidney-related causes),2008,8,17766
mcd,N00-N28 (kidney-related causes),2008,9,17339
mcd,N00-N28 (kidney-related causes),2008,10,18549
mcd,N00-N28 (kidney-related causes),2008,11,18828
mcd,N00-N28 (kidney-related causes),2008,12,20598
mcd,N00-N28 (kidney-related causes),2009,1,21860
mcd,N00-N28 (kidney-related causes),2009,2,19492
mcd,N00-N28 (kidney-related causes),2009,3,20860
mcd,N00-N28 (kidney-related causes),2009,4,19147
mcd,N00-N28 (kidney-related causes),2009,5,18945
mcd,N00-N28 (kidney-related causes),2009,6,18204
mcd,N00-N28 (kidney-related causes),2009,7,18326
mcd,N00-N28 (kidney-related causes),2009,8,17841
mcd,N00-N28 (kidney-related causes),2009,9,17712
mcd,N00-N28 (kidney-related causes),2009,10,20038
mcd,N00-N28 (kidney-related causes),2009,11,19379
mcd,N00-N28 (kidney-related causes),2009,12,21183
mcd,N00-N28 (kidney-related causes),2010,1,22077
mcd,N00-N28 (kidney-related causes),2010,2,19788
mcd,N00-N28 (kidney-related causes),2010,3,21535
mcd,N00-N28 (kidney-related causes),2010,4,19529
mcd,N00-N28 (kidney-related causes),2010,5,19467
mcd,N00-N28 (kidney-related causes),2010,6,18387
mcd,N00-N28 (kidney-related causes),2010,7,18987
mcd,N00-N28 (kidney-related causes),2010,8,18768
mcd,N00-N28 (kidney-related causes),2010,9,18294
mcd,N00-N28 (kidney-related causes),2010,10,19654
mcd,N00-N28 (kidney-related causes),2010,11,19927
mcd,N00-N28 (kidney-related causes),2010,12,22016
mcd,N00-N28 (kidney-related causes),2011,1,25782
mcd,N00-N28 (kidney-related causes),2011,2,23269
mcd,N00-N28 (kidney-related causes),2011,3,24433
mcd,N00-N28 (kidney-related causes),2011,4,22346
mcd,N00-N28 (kidney-related causes),2011,5,22096
mcd,N00-N28 (kidney-related causes),2011,6,21195
mcd,N00-N28 (kidney-related causes),2011,7,21005
mcd,N00-N28 (kidney-related causes),2011,8,21002
mcd,N00-N28 (kidney-related causes),2011,9,20400
mcd,N00-N28 (kidney-related causes),2011,10,21675
mcd,N00-N28 (kidney-related causes),2011,11,21722
mcd,N00-N28 (kidney-related causes),2011,12,23462
mcd,N00-N28 (kidney-related causes),2012,1,24718
mcd,N00-N28 (kidney-related causes),2012,2,22985
mcd,N00-N28 (kidney-related causes),2012,3,24193
mcd,N00-N28 (kidney-related causes),2012,4,22639
mcd,N00-N28 (kidney-related causes),2012,5,22010
mcd,N00-N28 (kidney-related causes),2012,6,20966
mcd,N00-N28 (kidney-related causes),2012,7,21325
mcd,N00-N28 (kidney-related causes),2012,8,21419
mcd,N00-N28 (kidney-related causes),2012,9,21043
mcd,N00-N28 (kidney-related causes),2012,10,22674
mcd,N00-N28 (kidney-related causes),2012,11,22691
mcd,N00-N28 (kidney-related causes),2012,12,25092
mcd,N00-N28 (kidney-related causes),2013,1,21950
mcd,N00-N28 (kidney-related causes),2013,2,17937
mcd,N00-N28 (kidney-related causes),2013,3,18688
mcd,N00-N28 (kidney-related causes),2013,4,16987
mcd,N00-N28 (kidney-related causes),2013,5,16322
mcd,N00-N28 (kidney-related causes),2013,6,15472
mcd,N00-N28 (kidney-related causes),2013,7,15732
mcd,N00-N28 (kidney-related causes),2013,8,15734
mcd,N00-N28 (kidney-related causes),2013,9,15217
mcd,N00-N28 (kidney-related causes),2013,10,16120
mcd,N00-N28 (kidney-related causes),2013,11,16093
mcd,N00-N28 (kidney-related causes),2013,12,18413
mcd,N00-N28 (kidney-related causes),2014,1,20012
mcd,N00-N28 (kidney-related causes),2014,2,17487
mcd,N00-N28 (kidney-related causes),2014,3,18219
mcd,N00-N28 (kidney-related causes),2014,4,17103
mcd,N00-N28 (kidney-related causes),2014,5,17024
mcd,N00-N28 (kidney-related causes),2014,6,15826
mcd,N00-N28 (kidney-related causes),2014,7,16142
mcd,N00-N28 (kidney-related causes),2014,8,16013
mcd,N00-N28 (kidney-related causes),2014,9,15863
mcd,N00-N28 (kidney-related causes),2014,10,16972
mcd,N00-N28 (kidney-related causes),2014,11,17047
mcd,N00-N28 (kidney-related causes),2014,12,19473
mcd,N00-N28 (kidney-related causes),2015,1,21802
mcd,N00-N28 (kidney-related causes),2015,2,18551
mcd,N00-N28 (kidney-related causes),2015,3,19655
mcd,N00-N28 (kidney-related causes),2015,4,17950
mcd,N00-N28 (kidney-related causes),2015,5,17595
mcd,N00-N28 (kidney-related causes),2015,6,16435
mcd,N00-N28 (kidney-related causes),2015,7,16888
mcd,N00-N28 (kidney-related causes),2015,8,16599
mcd,N00-N28 (kidney-related causes),2015,9,16616
mcd,N00-N28 (kidney-related causes),2015,10,17582
mcd,N00-N28 (kidney-related causes),2015,11,17529
mcd,N00-N28 (kidney-related causes),2015,12,18951
mcd,N00-N28 (kidney-related causes),2016,1,20542
mcd,N00-N28 (kidney-related causes),2016,2,18758
mcd,N00-N28 (kidney-related causes),2016,3,20125
mcd,N00-N28 (kidney-related causes),2016,4,18275
mcd,N00-N28 (kidney-related causes),2016,5,17841
mcd,N00-N28 (kidney-related causes),2016,6,16910
mcd,N00-N28 (kidney-related causes),2016,7,17106
mcd,N00-N28 (kidney-related causes),2016,8,17224
mcd,N00-N28 (kidney-related causes),2016,9,16944
mcd,N00-N28 (kidney-related causes),2016,10,18324
mcd,N00-N28 (kidney-related causes),2016,11,18013
mcd,N00-N28 (kidney-related causes),2016,12,20053
mcd,N00-N28 (kidney-related causes),2017,1,21723
mcd,N00-N28 (kidney-related causes),2017,2,19563
mcd,N00-N28 (kidney-related causes),2017,3,20852
mcd,N00-N28 (kidney-related causes),2017,4,19082
mcd,N00-N28 (kidney-related causes),2017,5,18616
mcd,N00-N28 (kidney-related causes),2017,6,17377
mcd,N00-N28 (kidney-related causes),2017,7,17355
mcd,N00-N28 (kidney-related causes),2017,8,17586
mcd,N00-N28 (kidney-related causes),2017,9,17357
mcd,N00-N28 (kidney-related causes),2017,10,18587
mcd,N00-N28 (kidney-related causes),2017,11,19057
mcd,N00-N28 (kidney-related causes),2017,12,21239
mcd,N00-N28 (kidney-related causes),2018,1,24345
mcd,N00-N28 (kidney-related causes),2018,2,20365
mcd,N00-N28 (kidney-related causes),2018,3,20949
mcd,N00-N28 (kidney-related causes),2018,4,19550
mcd,N00-N28 (kidney-related causes),2018,5,18777
mcd,N00-N28 (kidney-related causes),2018,6,17875
mcd,N00-N28 (kidney-related causes),2018,7,18056
mcd,N00-N28 (kidney-related causes),2018,8,18247
mcd,N00-N28 (kidney-related causes),2018,9,17695
mcd,N00-N28 (kidney-related causes),2018,10,19062
mcd,N00-N28 (kidney-related causes),2018,11,19144
mcd,N00-N28 (kidney-related causes),2018,12,20897
mcd,N00-N28 (kidney-related causes),2019,1,22421
mcd,N00-N28 (kidney-related causes),2019,2,20061
mcd,N00-N28 (kidney-related causes),2019,3,21704
mcd,N00-N28 (kidney-related causes),2019,4,19980
mcd,N00-N28 (kidney-related causes),2019,5,19858
mcd,N00-N28 (kidney-related causes),2019,6,18920
mcd,N00-N28 (kidney-related causes),2019,7,18922
mcd,N00-N28 (kidney-related causes),2019,8,18615
mcd,N00-N28 (kidney-related causes),2019,9,18349
mcd,N00-N28 (kidney-related causes),2019,10,19636
mcd,N00-N28 (kidney-related causes),2019,11,19913
mcd,N00-N28 (kidney-related causes),2019,12,21610
mcd,N00-N28 (kidney-related causes),2020,1,22976
mcd,N00-N28 (kidney-related causes),2020,2,21180
mcd,N00-N28 (kidney-related causes),2020,3,22903
mcd,N00-N28 (kidney-related causes),2020,4,27461
mcd,N00-N28 (kidney-related causes),2020,5,24050
mcd,N00-N28 (kidney-related causes),2020,6,21486
mcd,N00-N28 (kidney-related causes),2020,7,24124
mcd,N00-N28 (kidney-related causes),2020,8,24742
mcd,N00-N28 (kidney-related causes),2020,9,22828
mcd,N00-N28 (kidney-related causes),2020,10,24413
mcd,N00-N28 (kidney-related causes),2020,11,28013
mcd,N00-N28 (kidney-related causes),2020,12,35586
mcd,N00-N28 (kidney-related causes),2021,1,37792
mcd,N00-N28 (kidney-related causes),2021,2,27721
mcd,N00-N28 (kidney-related causes),2021,3,24826
mcd,N00-N28 (kidney-related causes),2021,4,23437
mcd,N00-N28 (kidney-related causes),2021,5,23289
mcd,N00-N28 (kidney-related causes),2021,6,21341
mcd,N00-N28 (kidney-related causes),2021,7,22495
mcd,N00-N28 (kidney-related causes),2021,8,28595
mcd,N00-N28 (kidney-related causes),2021,9,31110
mcd,N00-N28 (kidney-related causes),2021,10,29252
mcd,N00-N28 (kidney-related causes),2021,11,27362
mcd,N00-N28 (kidney-related causes),2021,12,30849
mcd,N00-N28 (kidney-related causes),2022,1,36674
mcd,N00-N28 (kidney-related causes),2022,2,28912
mcd,N00-N28 (kidney-related causes),2022,3,24646
mcd,N00-N28 (kidney-related causes),2022,4,22248
mcd,N00-N28 (kidney-related causes),2022,5,22431
mcd,N00-N28 (kidney-related causes),2022,6,21918
mcd,N00-N28 (kidney-related causes),2022,7,22673
mcd,N00-N28 (kidney-related causes),2022,8,22361
mcd,N00-N28 (kidney-related causes),2022,9,21780
mcd,N00-N28 (kidney-related causes),2022,10,22855
mcd,N00-N28 (kidney-related causes),2022,11,23406
mcd,N00-N28 (kidney-related causes),2022,12,26669
mcd,N00-N28 (kidney-related causes),2023,1,26383
mcd,N00-N28 (kidney-related causes),2023,2,22336
mcd,N00-N28 (kidney-related causes),2023,3,23884
mcd,N00-N28 (kidney-related causes),2023,4,22047
mcd,N00-N28 (kidney-related causes),2023,5,21952
mcd,N00-N28 (kidney-related causes),2023,6,20957
mcd,N00-N28 (kidney-related causes),2023,7,20877
mcd,N00-N28 (kidney-related causes),2023,8,21222
mcd,N00-N28 (kidney-related causes),2023,9,21158
mcd,N00-N28 (kidney-related causes),2023,10,22310
mcd,N00-N28 (kidney-related causes),2023,11,22496
mcd,N00-N28 (kidney-related causes),2023,12,25167
mcd,N00-N28 (kidney-related causes),2024,1,26898
mcd,N00-N28 (kidney-related causes),2024,2,22657
mcd,N00-N28 (kidney-related causes),2024,3,23324
mcd,N00-N28 (kidney-related causes),2024,4,21843
mcd,N00-N28 (kidney-related causes),2024,5,21849
mcd,N00-N28 (kidney-related causes),2024,6,20494
mcd,N00-N28 (kidney-related causes),2024,7,21286
mcd,N00-N28 (kidney-related causes),2024,8,21390
mcd,N00-N28 (kidney-related causes),2024,9,20441
mcd,N00-N28 (kidney-related causes),2024,10,21257
mcd,N00-N28 (kidney-related causes),2024,11,8135
mcd,N17 (Acute renal failure),1999,1,3068
mcd,N17 (Acute renal failure),1999,2,2732
mcd,N17 (Acute renal failure),1999,3,3021
mcd,N17 (Acute renal failure),1999,4,2623
mcd,N17 (Acute renal failure),1999,5,2505
mcd,N17 (Acute renal failure),1999,6,2270
mcd,N17 (Acute renal failure),1999,7,2250
mcd,N17 (Acute renal failure),1999,8,2365
mcd,N17 (Acute renal failure),1999,9,2265
mcd,N17 (Acute renal failure),1999,10,2441
mcd,N17 (Acute renal failure),1999,11,2589
mcd,N17 (Acute renal failure),1999,12,3094
mcd,N17 (Acute renal failure),2000,1,3703
mcd,N17 (Acute renal failure),2000,2,3003
mcd,N17 (Acute renal failure),2000,3,2850
mcd,N17 (Acute renal failure),2000,4,2560
mcd,N17 (Acute renal failure),2000,5,2537
mcd,N17 (Acute renal failure),2000,6,2469
mcd,N17 (Acute renal failure),2000,7,2389
mcd,N17 (Acute renal failure),2000,8,2499
mcd,N17 (Acute renal failure),2000,9,2384
mcd,N17 (Acute renal failure),2000,10,2654
mcd,N17 (Acute renal failure),2000,11,2743
mcd,N17 (Acute renal failure),2000,12,3212
mcd,N17 (Acute renal failure),2001,1,3517
mcd,N17 (Acute renal failure),2001,2,2937
mcd,N17 (Acute renal failure),2001,3,3166
mcd,N17 (Acute renal failure),2001,4,2902
mcd,N17 (Acute renal failure),2001,5,2821
mcd,N17 (Acute renal failure),2001,6,2804
mcd,N17 (Acute renal failure),2001,7,2760
mcd,N17 (Acute renal failure),2001,8,2729
mcd,N17 (Acute renal failure),2001,9,2609
mcd,N17 (Acute renal failure),2001,10,2879
mcd,N17 (Acute renal failure),2001,11,2919
mcd,N17 (Acute renal failure),2001,12,3046
mcd,N17 (Acute renal failure),2002,1,3708
mcd,N17 (Acute renal failure),2002,2,3306
mcd,N17 (Acute renal failure),2002,3,3567
mcd,N17 (Acute renal failure),2002,4,3069
mcd,N17 (Acute renal failure),2002,5,3020
mcd,N17 (Acute renal failure),2002,6,2763
mcd,N17 (Acute renal failure),2002,7,2880
mcd,N17 (Acute renal failure),2002,8,2882
mcd,N17 (Acute renal failure),2002,9,2700
mcd,N17 (Acute renal failure),2002,10,3102
mcd,N17 (Acute renal failure),2002,11,3181
mcd,N17 (Acute renal failure),2002,12,3574
mcd,N17 (Acute renal failure),2003,1,3878
mcd,N17 (Acute renal failure),2003,2,3372
mcd,N17 (Acute renal failure),2003,3,3595
mcd,N17 (Acute renal failure),2003,4,3387
mcd,N17 (Acute renal failure),2003,5,3178
mcd,N17 (Acute renal failure),2003,6,3084
mcd,N17 (Acute renal failure),2003,7,3134
mcd,N17 (Acute renal failure),2003,8,3139
mcd,N17 (Acute renal failure),2003,9,3108
mcd,N17 (Acute renal failure),2003,10,3376
mcd,N17 (Acute renal failure),2003,11,3244
mcd,N17 (Acute renal failure),2003,12,4290
mcd,N17 (Acute renal failure),2004,1,4469
mcd,N17 (Acute renal failure),2004,2,3831
mcd,N17 (Acute renal failure),2004,3,3812
mcd,N17 (Acute renal failure),2004,4,3483
mcd,N17 (Acute renal failure),2004,5,3284
mcd,N17 (Acute renal failure),2004,6,3171
mcd,N17 (Acute renal failure),2004,7,3275
mcd,N17 (Acute renal failure),2004,8,3261
mcd,N17 (Acute renal failure),2004,9,3125
mcd,N17 (Acute renal failure),2004,10,3477
mcd,N17 (Acute renal failure),2004,11,3500
mcd,N17 (Acute renal failure),2004,12,3888
mcd,N17 (Acute renal failure),2005,1,4379
mcd,N17 (Acute renal failure),2005,2,4122
mcd,N17 (Acute renal failure),2005,3,4473
mcd,N17 (Acute renal failure),2005,4,3893
mcd,N17 (Acute renal failure),2005,5,3779
mcd,N17 (Acute renal failure),2005,6,3336
mcd,N17 (Acute renal failure),2005,7,3410
mcd,N17 (Acute renal failure),2005,8,3345
mcd,N17 (Acute renal failure),2005,9,3369
mcd,N17 (Acute renal failure),2005,10,3547
mcd,N17 (Acute renal failure),2005,11,3761
mcd,N17 (Acute renal failure),2005,12,4327
mcd,N17 (Acute renal failure),2006,1,4428
mcd,N17 (Acute renal failure),2006,2,4017
mcd,N17 (Acute renal failure),2006,3,4441
mcd,N17 (Acute renal failure),2006,4,3931
mcd,N17 (Acute renal failure),2006,5,3869
mcd,N17 (Acute renal failure),2006,6,3654
mcd,N17 (Acute renal failure),2006,7,3579
mcd,N17 (Acute renal failure),2006,8,3645
mcd,N17 (Acute renal failure),2006,9,3659
mcd,N17 (Acute renal failure),2006,10,4021
mcd,N17 (Acute renal failure),2006,11,3979
mcd,N17 (Acute renal failure),2006,12,4455
mcd,N17 (Acute renal failure),2007,1,4779
mcd,N17 (Acute renal failure),2007,2,4382
mcd,N17 (Acute renal failure),2007,3,4740
mcd,N17 (Acute renal failure),2007,4,4330
mcd,N17 (Acute renal failure),2007,5,3984
mcd,N17 (Acute renal failure),2007,6,3787
mcd,N17 (Acute renal failure),2007,7,3815
mcd,N17 (Acute renal failure),2007,8,3861
mcd,N17 (Acute renal failure),2007,9,3802
mcd,N17 (Acute renal failure),2007,10,4015
mcd,N17 (Acute renal failure),2007,11,4272
mcd,N17 (Acute renal failure),2007,12,4884
mcd,N17 (Acute renal failure),2008,1,5078
mcd,N17 (Acute renal failure),2008,2,5138
mcd,N17 (Acute renal failure),2008,3,5362
mcd,N17 (Acute renal failure),2008,4,4768
mcd,N17 (Acute renal failure),2008,5,4510
mcd,N17 (Acute renal failure),2008,6,4129
mcd,N17 (Acute renal failure),2008,7,4210
mcd,N17 (Acute renal failure),2008,8,4183
mcd,N17 (Acute renal failure),2008,9,4124
mcd,N17 (Acute renal failure),2008,10,4374
mcd,N17 (Acute renal failure),2008,11,4640
mcd,N17 (Acute renal failure),2008,12,5182
mcd,N17 (Acute renal failure),2009,1,5684
mcd,N17 (Acute renal failure),2009,2,4950
mcd,N17 (Acute renal failure),2009,3,5141
mcd,N17 (Acute renal failure),2009,4,4790
mcd,N17 (Acute renal failure),2009,5,4616
mcd,N17 (Acute renal failure),2009,6,4482
mcd,N17 (Acute renal failure),2009,7,4543
mcd,N17 (Acute renal failure),2009,8,4359
mcd,N17 (Acute renal failure),2009,9,4317
mcd,N17 (Acute renal failure),2009,10,4984
mcd,N17 (Acute renal failure),2009,11,5036
mcd,N17 (Acute renal failure),2009,12,5469
mcd,N17 (Acute renal failure),2010,1,5875
mcd,N17 (Acute renal failure),2010,2,5187
mcd,N17 (Acute renal failure),2010,3,5529
mcd,N17 (Acute renal failure),2010,4,4884
mcd,N17 (Acute renal failure),2010,5,4914
mcd,N17 (Acute renal failure),2010,6,4637
mcd,N17 (Acute renal failure),2010,7,4807
mcd,N17 (Acute renal failure),2010,8,4736
mcd,N17 (Acute renal failure),2010,9,4692
mcd,N17 (Acute renal failure),2010,10,4998
mcd,N17 (Acute renal failure),2010,11,5147
mcd,N17 (Acute renal failure),2010,12,5664
mcd,N17 (Acute renal failure),2011,1,6227
mcd,N17 (Acute renal failure),2011,2,5550
mcd,N17 (Acute renal failure),2011,3,5863
mcd,N17 (Acute renal failure),2011,4,5093
mcd,N17 (Acute renal failure),2011,5,5207
mcd,N17 (Acute renal failure),2011,6,4863
mcd,N17 (Acute renal failure),2011,7,4656
mcd,N17 (Acute renal failure),2011,8,4713
mcd,N17 (Acute renal failure),2011,9,4526
mcd,N17 (Acute renal failure),2011,10,4806
mcd,N17 (Acute renal failure),2011,11,4827
mcd,N17 (Acute renal failure),2011,12,5340
mcd,N17 (Acute renal failure),2012,1,5853
mcd,N17 (Acute renal failure),2012,2,5092
mcd,N17 (Acute renal failure),2012,3,5421
mcd,N17 (Acute renal failure),2012,4,4994
mcd,N17 (Acute renal failure),2012,5,4820
mcd,N17 (Acute renal failure),2012,6,4566
mcd,N17 (Acute renal failure),2012,7,4871
mcd,N17 (Acute renal failure),2012,8,4714
mcd,N17 (Acute renal failure),2012,9,4551
mcd,N17 (Acute renal failure),2012,10,4924
mcd,N17 (Acute renal failure),2012,11,4994
mcd,N17 (Acute renal failure),2012,12,5659
mcd,N17 (Acute renal failure),2013,1,6459
mcd,N17 (Acute renal failure),2013,2,5413
mcd,N17 (Acute renal failure),2013,3,5722
mcd,N17 (Acute renal failure),2013,4,5234
mcd,N17 (Acute renal failure),2013,5,4864
mcd,N17 (Acute renal failure),2013,6,4627
mcd,N17 (Acute renal failure),2013,7,4715
mcd,N17 (Acute renal failure),2013,8,4719
mcd,N17 (Acute renal failure),2013,9,4421
mcd,N17 (Acute renal failure),2013,10,4761
mcd,N17 (Acute renal failure),2013,11,4869
mcd,N17 (Acute renal failure),2013,12,5633
mcd,N17 (Acute renal failure),2014,1,6332
mcd,N17 (Acute renal failure),2014,2,5401
mcd,N17 (Acute renal failure),2014,3,5332
mcd,N17 (Acute renal failure),2014,4,5196
mcd,N17 (Acute renal failure),2014,5,5060
mcd,N17 (Acute renal failure),2014,6,4568
mcd,N17 (Acute renal failure),2014,7,4724
mcd,N17 (Acute renal failure),2014,8,4671
mcd,N17 (Acute renal failure),2014,9,4489
mcd,N17 (Acute renal failure),2014,10,4810
mcd,N17 (Acute renal failure),2014,11,4923
mcd,N17 (Acute renal failure),2014,12,5959
mcd,N17 (Acute renal failure),2015,1,6570
mcd,N17 (Acute renal failure),2015,2,5558
mcd,N17 (Acute renal failure),2015,3,5787
mcd,N17 (Acute renal failure),2015,4,5090
mcd,N17 (Acute renal failure),2015,5,5052
mcd,N17 (Acute renal failure),2015,6,4618
mcd,N17 (Acute renal failure),2015,7,4819
mcd,N17 (Acute renal failure),2015,8,4663
mcd,N17 (Acute renal failure),2015,9,4820
mcd,N17 (Acute renal failure),2015,10,5198
mcd,N17 (Acute renal failure),2015,11,5041
mcd,N17 (Acute renal failure),2015,12,5581
mcd,N17 (Acute renal failure),2016,1,6064
mcd,N17 (Acute renal failure),2016,2,5383
mcd,N17 (Acute renal failure),2016,3,5798
mcd,N17 (Acute renal failure),2016,4,5313
mcd,N17 (Acute renal failure),2016,5,5011
mcd,N17 (Acute renal failure),2016,6,4737
mcd,N17 (Acute renal failure),2016,7,4936
mcd,N17 (Acute renal failure),2016,8,4799
mcd,N17 (Acute renal failure),2016,9,4636
mcd,N17 (Acute renal failure),2016,10,5088
mcd,N17 (Acute renal failure),2016,11,5002
mcd,N17 (Acute renal failure),2016,12,5723
mcd,N17 (Acute renal failure),2017,1,6238
mcd,N17 (Acute renal failure),2017,2,5587
mcd,N17 (Acute renal failure),2017,3,5790
mcd,N17 (Acute renal failure),2017,4,5241
mcd,N17 (Acute renal failure),2017,5,5101
mcd,N17 (Acute renal failure),2017,6,4823
mcd,N17 (Acute renal failure),2017,7,4855
mcd,N17 (Acute renal failure),2017,8,4783
mcd,N17 (Acute renal failure),2017,9,4609
mcd,N17 (Acute renal failure),2017,10,4925
mcd,N17 (Acute renal failure),2017,11,5299
mcd,N17 (Acute renal failure),2017,12,5943
mcd,N17 (Acute renal failure),2018,1,6939
mcd,N17 (Acute renal failure),2018,2,5679
mcd,N17 (Acute renal failure),2018,3,5857
mcd,N17 (Acute renal failure),2018,4,5239
mcd,N17 (Acute renal failure),2018,5,5049
mcd,N17 (Acute renal failure),2018,6,4867
mcd,N17 (Acute renal failure),2018,7,4834
mcd,N17 (Acute renal failure),2018,8,4743
mcd,N17 (Acute renal failure),2018,9,4680
mcd,N17 (Acute renal failure),2018,10,4929
mcd,N17 (Acute renal failure),2018,11,4971
mcd,N17 (Acute renal failure),2018,12,5508
mcd,N17 (Acute renal failure),2019,1,6013
mcd,N17 (Acute renal failure),2019,2,5396
mcd,N17 (Acute renal failure),2019,3,5680
mcd,N17 (Acute renal failure),2019,4,5199
mcd,N17 (Acute renal failure),2019,5,5075
mcd,N17 (Acute renal failure),2019,6,4858
mcd,N17 (Acute renal failure),2019,7,4804
mcd,N17 (Acute renal failure),2019,8,4724
mcd,N17 (Acute renal failure),2019,9,4623
mcd,N17 (Acute renal failure),2019,10,4904
mcd,N17 (Acute renal failure),2019,11,5083
mcd,N17 (Acute renal failure),2019,12,5603
mcd,N17 (Acute renal failure),2020,1,6014
mcd,N17 (Acute renal failure),2020,2,5334
mcd,N17 (Acute renal failure),2020,3,5744
mcd,N17 (Acute renal failure),2020,4,7768
mcd,N17 (Acute renal failure),2020,5,6592
mcd,N17 (Acute renal failure),2020,6,5724
mcd,N17 (Acute renal failure),2020,7,6889
mcd,N17 (Acute renal failure),2020,8,6995
mcd,N17 (Acute renal failure),2020,9,6257
mcd,N17 (Acute renal failure),2020,10,6741
mcd,N17 (Acute renal failure),2020,11,7818
mcd,N17 (Acute renal failure),2020,12,10603
mcd,N17 (Acute renal failure),2021,1,13984
mcd,N17 (Acute renal failure),2021,2,10199
mcd,N17 (Acute renal failure),2021,3,8443
mcd,N17 (Acute renal failure),2021,4,7833
mcd,N17 (Acute renal failure),2021,5,7990
mcd,N17 (Acute renal failure),2021,6,7282
mcd,N17 (Acute renal failure),2021,7,7519
mcd,N17 (Acute renal failure),2021,8,10402
mcd,N17 (Acute renal failure),2021,9,12061
mcd,N17 (Acute renal failure),2021,10,11175
mcd,N17 (Acute renal failure),2021,11,10103
mcd,N17 (Acute renal failure),2021,12,11461
mcd,N17 (Acute renal failure),2022,1,17851
mcd,N17 (Acute renal failure),2022,2,13591
mcd,N17 (Acute renal failure),2022,3,10507
mcd,N17 (Acute renal failure),2022,4,9381
mcd,N17 (Acute renal failure),2022,5,9511
mcd,N17 (Acute renal failure),2022,6,9197
mcd,N17 (Acute renal failure),2022,7,9633
mcd,N17 (Acute renal failure),2022,8,9446
mcd,N17 (Acute renal failure),2022,9,9286
mcd,N17 (Acute renal failure),2022,10,9703
mcd,N17 (Acute renal failure),2022,11,9963
mcd,N17 (Acute renal failure),2022,12,11558
mcd,N17 (Acute renal failure),2023,1,11604
mcd,N17 (Acute renal failure),2023,2,9501
mcd,N17 (Acute renal failure),2023,3,10133
mcd,N17 (Acute renal failure),2023,4,9106
mcd,N17 (Acute renal failure),2023,5,9132
mcd,N17 (Acute renal failure),2023,6,8808
mcd,N17 (Acute renal failure),2023,7,8780
mcd,N17 (Acute renal failure),2023,8,8921
mcd,N17 (Acute renal failure),2023,9,8888
mcd,N17 (Acute renal failure),2023,10,9227
mcd,N17 (Acute renal failure),2023,11,9374
mcd,N17 (Acute renal failure),2023,12,10588
mcd,N17 (Acute renal failure),2024,1,11633
mcd,N17 (Acute renal failure),2024,2,9483
mcd,N17 (Acute renal failure),2024,3,9713
mcd,N17 (Acute renal failure),2024,4,9144
mcd,N17 (Acute renal failure),2024,5,8836
mcd,N17 (Acute renal failure),2024,6,8287
mcd,N17 (Acute renal failure),2024,7,8664
mcd,N17 (Acute renal failure),2024,8,8748
mcd,N17 (Acute renal failure),2024,9,8399
mcd,N17 (Acute renal failure),2024,10,8672
mcd,N17 (Acute renal failure),2024,11,3291
mcd,N18 (Chronic kidney disease),1999,1,5392
mcd,N18 (Chronic kidney disease),1999,2,5082
mcd,N18 (Chronic kidney disease),1999,3,5481
mcd,N18 (Chronic kidney disease),1999,4,4897
mcd,N18 (Chronic kidney disease),1999,5,4626
mcd,N18 (Chronic kidney disease),1999,6,4471
mcd,N18 (Chronic kidney disease),1999,7,4653
mcd,N18 (Chronic kidney disease),1999,8,4647
mcd,N18 (Chronic kidney disease),1999,9,4694
mcd,N18 (Chronic kidney disease),1999,10,5041
